user_id,recommended_items
47353,2377267 1668074 742871 684798 1742351
47387,2613379 2675572 558250 1168736 984796
47475,94359 1242688 280038 1930632 866797
47662,1906123 2440583 2098877 368252 1235484
48463,2778525 1244196 1386412 657183 2791339
48478,2778525 1244196 1386412 657183 2791339
48675,747043 2025207 1361241 197479 140278
48789,887044 592481 470657 26419 64950
49239,1594435 503460 525728 2663019 2085155
49334,453607 516723 1515138 2232175 2202525
49418,763035 1420602 1849543 2085818 1180820
49794,848317 560550 824407 747435 582798
50754,1027429 638518 47288 1480609 85154
50874,1830651 926265 2503726 593816 1616391
51289,1679960 669126 260984 1742276 1114137
51380,49286 248197 131280 162175 344656
51416,1971103 775484 1976644 291987 345403
51445,1130453 159105 1196602 1339775 2098009
51851,9269 419239 148409 465438 812000
52067,816581 1741767 2321476 1118736 401764
52207,894710 1377881 1439816 374266 1770823
52730,301650 2457775 462209 17211 121167
52831,1596284 77922 139588 938764 577934
53121,1359640 1238752 2367518 531234 37851
53574,218872 2006719 431442 569351 1030448
53638,938054 437242 2272862 1340100 1217717
53677,15786 30850 954356 288855 758113
53760,640230 1107095 1989220 469258 278107
53874,1803269 2155933 1050970 409068 249410
54382,2469174 2516900 2736269 791099 2173112
55261,74714 1599649 207009 1199075 1250035
55358,2778525 1244196 1386412 657183 2791339
55450,207382 289273 161945 191281 191970
55534,2778525 1244196 1386412 657183 2791339
56110,596702 1418346 1421766 178439 1552003
56216,1734799 2509961 999536 2779561 2183446
56227,1880228 538444 152801 549114 130965
56317,2614674 685748 805606 736830 777616
56439,521436 704184 904790 1014514 1125047
57013,326765 1043911 680927 2104705 1756074
58197,2092474 2248487 1575953 1174835 1046515
58250,2248769 366179 967859 1011848 470263
58548,2778525 1244196 1386412 657183 2791339
58600,1955037 1820046 17284 18386 59567
58624,872187 358787 741299 819914 42452
58695,2778525 1244196 1386412 657183 2791339
58784,2778525 1244196 1386412 657183 2791339
58798,2778525 1244196 1386412 657183 2791339
58833,2008598 657526 923245 388112 931519
59104,2778525 1244196 1386412 657183 2791339
59135,2778525 1244196 1386412 657183 2791339
59546,979912 413899 1053189 1203059 1421425
59782,2492753 245716 550345 211952 201448
59842,246762 753539 1067883 337568 552835
60155,2778525 1244196 1386412 657183 2791339
60471,36376 770875 525630 929152 992930
60496,2778525 1244196 1386412 657183 2791339
61016,508676 1241609 231509 1883184 467313
61298,2219682 855938 34677 80296 69195
61873,1285780 265570 1878930 550327 430993
62808,76330 621800 644067 323200 705761
62908,2362916 2798483 2796479 2106311 1830993
62914,2778525 1244196 1386412 657183 2791339
63061,73367 232896 16306 236745 82593
63163,1443706 830073 1317915 2462072 415358
63322,1676367 368950 590874 1995511 2104059
63597,1008634 1079230 1578384 1605044 681030
63753,57031 1511191 241244 249791 253688
63872,2778525 1244196 1386412 657183 2791339
64303,891264 1977458 1586458 1644045 81782
64930,1627431 1781081 2108935 2778525 1244196
65592,1185969 485609 914336 1103463 2623166
66592,1995511 590874 1098890 935296 852409
66908,461881 789181 1814179 221434 2067346
67173,2313776 2399946 2529659 489319 532879
67354,1129 422677 655123 51844 745650
67659,519343 2032884 287764 266525 31222
67705,634703 1370338 2248322 2000520 1303854
67752,2778525 1244196 1386412 657183 2791339
67939,696169 244633 275226 2451675 212853
69088,2778525 1244196 1386412 657183 2791339
69418,502500 99612 262498 612691 943561
69428,416914 619120 279242 45759 83197
69757,2778525 1244196 1386412 657183 2791339
70134,1611081 592267 717384 192727 236083
70534,5518 13989 19469 567126 215403
70547,1116860 2481003 192874 713065 811534
70649,2778525 1386412 657183 2791339 278589
70855,2345241 1807932 321361 2027483 846220
71226,385874 581380 594862 111466 932195
72027,541633 579661 355827 69688 600589
72461,39570 1027568 36667 422649 20363
72570,506969 690664 90583 425836 94359
73454,87637 355691 371122 227311 393396
73471,2778525 1244196 1386412 657183 2791339
73525,2796479 2106311 1830993 2750191 554760
74032,2778525 1244196 1386412 657183 2791339
74663,2720106 45637 266325 37049 549126
75611,892333 823556 1218114 2198378 2508567
76103,731 2011456 116763 265048 232709
76608,2796479 2106311 1830993 2750191 554760
76720,304476 441674 499985 616054 897837
77440,1106285 2241789 2729827 1039006 635882
77641,2253574 2361222 254883 1458606 1991966
77738,1410598 2558066 411339 230817 111466
77942,1443706 830073 1317915 2462072 415358
77992,18386 1021358 903336 924377 1484858
78016,1126753 2112096 380678 452449 112803
78100,370558 276273 687330 280374 708480
78298,2778525 1244196 1386412 657183 2791339
78784,1127265 817997 1150467 642880 1228409
79349,2778525 1244196 1386412 657183 2791339
79426,2346159 1163639 2417634 1804705 812963
79738,46507 519609 479552 331730 1240475
79802,4391 247281 293600 364568 410028
80026,2778525 1244196 1386412 657183 278589
80113,2778525 1244196 1386412 657183 2791339
80743,791444 1413626 450722 2167217 2243681
80933,377240 395718 846444 488900 745430
81213,18386 1326656 1521292 300137 924377
81342,931519 823512 2635038 2420135 291669
81375,2778525 1244196 1386412 657183 2791339
82204,1102289 765275 437765 889974 362155
82500,516074 1602526 719636 1312663 1540918
82645,1057206 2679769 542796 607929 72914
82778,1935560 943712 145590 1367825 762960
82848,2778525 1244196 1386412 657183 2791339
82953,403495 13186 18386 509698 924377
83200,2359866 392426 876278 1003467 290404
83840,1031145 1547988 225618 1963993 293317
84028,229906 557698 548005 753901 784907
84579,699463 1930115 408560 2044645 178854
84814,2778525 1244196 1386412 657183 2791339
84989,2192679 876529 220958 111553 489392
85006,1091499 727382 1111139 1112441 1036456
85011,2260270 1698053 589528 334952 1497687
85432,2778525 1244196 1386412 657183 2791339
85921,585801 1939207 2388720 2505495 648668
85958,2778525 1244196 1386412 657183 2791339
85991,619393 1339942 1501321 2412203 2447512
86194,2825888 80064 13742 85503 18107
86285,1259502 1927864 1173112 335956 381185
86316,1577713 931252 1552003 1912054 1947896
86856,1348274 16306 1743215 293379 708316
87127,2778525 1244196 1386412 657183 2791339
87569,1664975 796307 422649 626171 1016297
87622,38575 2030859 1488958 2274527 1274931
87629,2778525 1244196 1386412 657183 2791339
88090,1443706 830073 1317915 2462072 415358
88699,135872 274654 35505 462917 430988
89595,2778525 1244196 1386412 657183 2791339
89700,228087 810933 531234 578008 695514
90134,2113541 307743 796888 1583220 462493
90275,25162 481995 507381 1447804 2560362
90552,107384 196356 16741 28649 184939
90609,283190 385874 355467 403495 594862
90615,1121501 1884145 123061 18386 369497
90733,1125986 1172120 172909 227174 274846
91295,270773 364056 179870 932242 155532
92019,822880 1069871 196390 1486633 2299184
92182,2778525 1244196 1386412 657183 2791339
92343,1767296 1944665 391272 2082009 2270280
93312,2778525 1244196 1386412 657183 2791339
93887,2778525 1244196 1386412 657183 2791339
93930,321361 2549271 234670 110343 552280
94336,2778525 1244196 1386412 657183 2791339
94417,985857 15860 215289 1448905 959602
94548,2778525 1244196 1386412 657183 2791339
94665,165557 1236426 577469 1367488 1557101
94805,1698884 801984 66525 1932304 403495
94918,20551 536498 359531 374266 230632
94945,2796479 2106311 1830993 2750191 554760
95321,339272 391382 88494 94359 1524921
95619,2778525 1244196 1386412 657183 2791339
96109,1576423 2778525 1244196 1386412 657183
96164,977979 760311 112655 999383 52814
96187,4738 408921 307613 401853 38156
96756,931519 823512 2635038 2420135 291669
97135,1256874 651083 20970 280038 669185
97204,421621 637214 822880 1486633 410297
97375,2679098 208449 749361 332171 938228
98005,1058822 2552860 1967674 2565156 1545735
98174,2778525 1244196 1386412 657183 2791339
98287,2368409 148409 405834 466634 541405
98458,1151390 955051 443534 454308 111553
98716,1260531 893799 2778525 1244196 1386412
99109,2778525 1244196 1386412 657183 2791339
99155,1061502 332313 2460146 2773641 651528
99208,891705 66525 272403 801984 493250
99598,2778525 1244196 1386412 657183 2791339
99751,53591 190155 56136 245725 123061
99972,1574494 2489806 2733992 82985 313172
100399,2778525 1244196 1386412 657183 2791339
100521,607929 2672108 878016 2193413 1057206
100803,1663254 1986302 20363 2075319 169831
101222,1381577 257692 673831 897608 416944
101236,1081560 1326422 297270 1412784 1475296
101276,88271 1143105 148278 1937899 2494652
101454,1052249 316689 428736 439659 2120393
101666,2024644 37517 2229928 740487 1879713
101774,2778525 1244196 1386412 657183 2791339
101857,2778525 1244196 1386412 657183 2791339
102002,2778525 1244196 1386412 657183 2791339
102545,128405 10497 35008 46364 84276
102885,1612698 936315 120614 140744 180261
103027,673516 1579874 2178715 154567 51027
103310,537437 361428 377955 596844 711210
103669,1764519 1401466 1489339 1948552 464327
104001,2310294 1503210 2280653 1079838 1177292
104796,482621 171912 263959 2316848 850988
104965,2778525 1244196 1386412 657183 2791339
106202,2778525 1244196 1386412 657183 2791339
106391,1797918 563264 2486388 947610 1787928
107447,224560 312101 1125071 895087 219969
107528,2778525 1244196 1386412 657183 2791339
107952,1443706 830073 1317915 2462072 415358
108109,656476 1022719 310435 706490 737709
108891,450722 544276 558130 791444 248960
108961,2778525 1244196 1386412 657183 2791339
109308,2106586 2214938 2456195 317396 493733
109548,2396299 497265 438066 1018773 1376308
109646,897014 996562 1814939 78318 628817
109809,2778525 1244196 1386412 657183 2791339
110004,323364 1450645 708837 1370474 527214
110221,2778525 1244196 1386412 657183 2791339
110636,4285 607851 195162 959862 709952
110951,2778525 1244196 1386412 657183 2791339
111479,18048 279242 45759 643845 658138
111602,2778525 1244196 1386412 657183 2791339
111836,1964538 186275 195655 193693 44532
113405,335731 82985 364309 161817 391272
113510,387021 1960885 2158294 77061 78349
113784,1342550 1695651 1912054 1051319 2038560
113942,1375201 2670021 489123 733101 1339242
114764,1256874 546243 69520 429608 2412878
115337,872187 358787 741299 819914 42452
115389,2778525 1244196 1386412 657183 2791339
115642,74940 310435 24197 34243 706490
115791,105683 369497 411934 152224 169831
116228,1815898 718843 494185 2166404 405121
116670,1809719 1465257 1834762 1923264 383913
116847,1226527 233120 1178710 1955037 1129899
116871,841250 363227 1449030 470611 1560113
117095,970741 68721 372018 1103175 1611522
117355,499878 1302621 2701248 37509 214556
117952,2063957 2312457 383917 1858357 767722
118118,640230 1107095 1989220 469258 278107
118326,329308 796430 1000266 2778525 1244196
118441,2547974 1311146 330725 1362351 2210530
118743,1131233 761830 280374 370558 2389048
119429,839657 381830 415720 597113 322001
119526,2778525 1244196 1386412 657183 2791339
119952,851876 862291 2091769 34677 35805
120436,881934 987566 2259629 2799800 494185
120617,237200 864280 1145024 1453795 85324
121169,426599 866797 115309 667925 297700
121312,665928 267788 964360 350371 1342995
121482,801984 931709 66525 545206 1138866
121594,506072 880615 281642 967877 1120210
121611,1829596 1497292 1585921 794677 82740
121662,146360 131280 49286 169286 162175
121757,781044 640429 1014083 1046726 1151046
122086,2778525 1244196 1386412 657183 2791339
122087,1153080 401853 482717 635107 656992
122260,509306 345430 1700653 2796479 2106311
122394,2778525 1244196 1386412 657183 2791339
122653,2796479 2106311 1830993 2750191 554760
122688,2778525 1244196 1386412 657183 2791339
122826,1206594 1838961 416609 1920764 1431191
122862,1279819 583779 1083944 2126142 1036710
123738,2778525 1244196 1386412 657183 2791339
123936,890569 942084 196138 678554 1090609
124188,2631931 2720548 120131 1051848 1178710
124399,357532 287913 1511497 328388 748962
124663,822880 1486633 2299184 2611136 2765524
124833,2796479 2106311 1830993 2750191 554760
125035,1767296 1944665 391272 2082009 2270280
125163,2778525 1244196 1386412 657183 2791339
125183,1857442 594728 2275702 1585505 908513
125749,2778525 1244196 1386412 657183 2791339
125921,922220 1124660 166853 312132 595727
126548,1265391 1860035 1211072 317248 15860
126643,931519 823512 2635038 2420135 291669
126771,1741651 423105 2053198 2464322 1060527
127238,2778525 1244196 1386412 657183 2791339
127260,2778525 1244196 1386412 657183 2791339
127289,1720793 237303 245566 279917 407373
127607,1263313 2754127 1971961 2368986 1206782
128258,2796479 2106311 1830993 2750191 554760
128444,1259558 55503 2138395 534161 339943
128892,2778525 1244196 1386412 657183 2791339
129287,796307 2625273 412770 2474513 626171
129582,2277811 2615257 1443706 830073 1317915
129765,4719 218477 356866 406800 397537
130419,1605560 1461722 1525639 1733639 2438886
131287,2344984 448605 741927 1731019 2053944
131400,1353665 313112 18386 355679 402229
131843,1443706 830073 1317915 2462072 415358
131876,798685 1691181 284729 63202 118397
132162,2778525 1244196 1386412 657183 2791339
132303,211633 458380 330482 664368 813323
132458,730728 2331875 531721 1222747 170645
133042,59567 1671781 990808 1592726 664240
133480,1929540 2436486 2778525 1244196 1386412
134993,2778525 1244196 1386412 657183 2791339
135249,1999613 86455 773634 741662 985189
135647,2698934 2165420 1774444 2093360 103183
135701,654798 739594 1599448 1669483 143637
135905,258455 241107 298828 425836 445112
136018,2032370 129766 630252 831214 679058
136346,707286 1193409 2778525 1244196 1386412
136526,18386 133855 22098 207408 295672
136595,1129 51844 422677 655123 745650
136741,623544 1417895 2243184 1299396 669669
136883,190088 98943 201181 21209 317765
137168,1176350 1762543 2007840 2103640 174133
137251,493626 437085 615074 683697 865482
137295,809963 2722009 1266388 1939028 847357
137522,1242688 866797 1930632 2452981 2590783
137940,409012 912478 269418 285258 302708
138017,1253294 2242139 2609190 603719 835231
138722,2142741 2108788 297265 525725 760056
138977,2263592 2527005 1145948 336217 706403
138982,2778525 1244196 1386412 657183 2791339
139306,599835 1254609 1933213 295292 870900
139725,524007 1242088 2139069 183001 1942758
139968,15860 1821771 2226836 2306300 1448905
140225,2300595 2784642 2405911 1021972 1302933
140830,597907 340121 702036 796307 1126431
141431,2778525 1244196 1386412 657183 2791339
141434,2043501 853857 1982755 2424693 611454
141654,2672208 2449383 1333386 2556498 1242836
141923,2329638 42121 335883 377787 36967
142537,2778525 1244196 1386412 657183 2791339
142751,2379896 41890 54956 78318 27992
142825,1296039 483085 1804543 2041128 57225
142969,89682 337914 1044295 406606 1273860
143178,2796479 2106311 1830993 2750191 554760
143537,792427 272140 180279 165949 190827
144144,2801409 1744089 2738827 330234 289442
144191,133593 227314 1433930 1284451 928461
144636,2778525 1244196 1386412 657183 2791339
144643,1244196 1386412 657183 2791339 278589
144750,1791285 200945 819252 1193728 404496
145381,479095 770829 1007632 1020494 1065932
145533,1744440 2770740 1490796 1060527 1299900
145734,2778525 1244196 1386412 657183 2791339
145853,1392400 2444635 863700 1100303 1775879
146193,2778525 1244196 1386412 657183 2791339
146199,489665 99308 705667 958454 142983
146286,2778525 1244196 1386412 657183 2791339
147516,686127 94359 448560 404559 44817
147664,1060634 2683736 597214 777252 2503787
148342,755642 2256762 227352 418435 2578736
148749,1037469 375153 1634127 1437962 191129
148981,2245226 1840607 566295 1966185 1501128
149198,2778525 1244196 1386412 657183 2791339
149616,2778525 1244196 1386412 657183 2791339
150039,93985 855088 1200407 710260 1308433
150057,1009151 1379611 407300 558190 607353
150611,2778525 1244196 1386412 657183 2791339
150721,882552 2532514 2674953 1513065 1443664
150852,2778525 1244196 1386412 657183 2791339
150854,865043 331730 45759 42876 492265
150858,794163 626422 437085 493626 615074
150949,2778525 1244196 1386412 657183 2791339
150980,1393293 161939 1860694 423966 1567095
151024,1787491 509310 136863 570610 61169
151528,719957 1133285 40015 1145758 557920
151666,1443706 830073 1317915 2462072 415358
151707,942854 54944 1205745 1281387 1292506
152067,1333808 1608845 2391945 2317055 1831334
152831,2778525 1244196 1386412 657183 2791339
153486,3687 2349156 796124 1966333 759027
153970,797143 738013 952894 2778525 1244196
154279,2778525 1244196 1386412 657183 2791339
154525,322338 560550 2480870 2496018 2561306
154692,1113991 2034044 2418253 717979 2721344
155196,1312813 1136521 1426797 11271 1567416
155704,646933 1184118 177287 921595 206564
155734,2778525 1244196 1386412 657183 2791339
155750,2129 67400 647323 152224 922351
156207,2819905 507178 2316514 140382 2754392
156682,1590644 2056740 2315490 2520968 1105710
156731,1459365 704186 452534 999108 2421094
156890,1197333 135841 432717 462304 1633370
157018,2358399 827235 2599041 1061228 647579
157347,1611081 592267 717384 192727 236083
157372,1936917 2420331 1434166 2258669 817466
157411,228087 531234 695514 18386 784589
157436,230144 653371 121011 1882596 138809
158275,2778525 1244196 1386412 657183 2791339
158445,2778525 1244196 1386412 657183 2791339
158466,296723 1003471 1153715 1597791 1826488
158759,2778525 1244196 1386412 657183 2791339
158786,466312 1091776 580895 422480 790650
158919,2778525 1244196 1386412 657183 2791339
158944,2778525 1244196 1386412 657183 2791339
159617,180261 275800 344413 361903 369497
159701,992746 892320 2079382 2106879 2597023
159921,70718 460345 312364 147057 569883
160502,2778525 1244196 1386412 657183 2791339
160533,12498 1627431 1781081 2108935 2778525
160623,2778525 1244196 1386412 657183 2791339
161242,649391 818658 449984 554498 576123
161521,2778525 1244196 1386412 657183 2791339
161612,2778525 1244196 1386412 657183 2791339
161662,2778525 1244196 1386412 657183 2791339
162063,2778525 1244196 1386412 657183 2791339
162457,57755 118397 264625 322263 63202
162510,865960 69688 192692 541633 480090
162529,207506 598134 33182 640626 1192585
162564,2331715 2232458 2778525 1244196 1386412
162646,1124864 826940 444662 2007476 666826
164126,2778525 1244196 1386412 657183 2791339
164502,1426791 2738978 1058774 606786 753911
165095,1154025 249024 922351 183787 478857
166047,581380 883049 111466 1091253 182877
166280,326765 1043911 680927 2104705 1756074
166546,2391125 1880337 1958541 2299524 1109510
166998,244213 2566514 2708137 995629 1436735
167169,1381577 257692 897608 933472 416944
167292,1009395 17760 1754636 166919 1766623
167793,2778525 1244196 1386412 657183 2791339
167910,732262 356617 745908 1534703 271936
168003,1501048 1144754 1213658 1369814 220064
168241,1443706 830073 1317915 2462072 415358
168452,1405936 1285780 265570 1351264 1741874
168573,1869924 2778525 1244196 1386412 657183
168880,2778525 1244196 1386412 657183 2791339
168971,2778525 1244196 1386412 657183 2791339
169437,691858 1276595 2465862 2201327 1393685
169786,1177292 407784 1269438 2310294 1079838
170008,1080265 2226790 1222450 1791285 1534278
170333,1612698 936315 120614 140744 180261
170601,1937683 2038642 904095 638219 518897
170611,363761 2065947 106575 1258357 2255507
170666,2469174 2516900 2736269 791099 2173112
171078,2778525 1244196 1386412 657183 2791339
171152,2778525 1244196 1386412 657183 2791339
171375,1685930 779537 2105566 913765 2232458
171516,238930 317765 563421 796736 122487
172325,741770 970170 1304657 345223 1318349
172413,1120780 69477 691465 346780 350431
172636,1040078 1070455 130735 186983 443864
173125,324939 44532 74423 195655 371778
173245,2778525 1244196 1386412 657183 2791339
173555,23645 288818 386148 562883 82985
174181,146292 88494 9269 106660 22098
174608,700817 879243 166333 970583 427138
174882,2778525 1244196 1386412 657183 2791339
175027,2778525 1244196 1386412 657183 2791339
175162,2778525 1244196 1386412 657183 2791339
175344,279242 460718 640675 45759 72887
175369,2778525 1244196 1386412 657183 2791339
175546,925886 987631 1053187 1119457 734259
175644,2778525 1244196 1386412 657183 278589
175696,1253223 1601488 1417027 507562 1069226
176268,1687326 2493474 2070664 2439021 1885323
176638,2223084 539689 1322531 2669705 298583
177089,2778525 1244196 1386412 657183 2791339
177373,2778525 1244196 1386412 657183 2791339
178074,2778525 1244196 1386412 657183 2791339
178588,2019120 554842 252207 1644508 496667
178902,2536719 1755874 1304771 1447067 1817032
178946,1218114 701927 214223 801174 865127
179637,832198 687353 1485134 609291 1555597
179690,408894 168729 504632 265570 751506
179744,2778525 1244196 1386412 657183 2791339
180411,1443706 830073 1317915 2462072 415358
180693,1475060 1041413 1872447 2306713 1633947
180988,1118968 1552003 1947896 1973323 2621757
181348,1627196 380456 470217 133573 214223
181413,438736 476469 27076 69688 369497
181536,1372620 1969234 2085155 2087530 503460
181782,2572737 229906 1382151 891264 557698
182123,2082859 115140 1176677 2139998 645561
182147,639237 1244217 766086 1789645 381947
182605,1199424 150105 506968 598994 1004203
182959,506969 690664 90583 425836 94359
183367,2778525 1244196 1386412 657183 2791339
183704,2778525 1244196 1386412 657183 2791339
183959,583517 586587 137158 1045147 619791
183987,2778525 1244196 1386412 657183 2791339
184048,2778525 1244196 1386412 657183 2791339
184787,1968623 933244 653600 2759578 2796307
185441,668484 2469911 1629633 1840245 560744
186401,1080406 1775397 2778525 1244196 1386412
186899,293528 1569284 1663291 1707214 2105129
186960,2778525 1244196 1386412 657183 2791339
187284,892333 280157 157690 397234 46145
187935,613472 1128218 181335 197514 575249
187991,2796479 2106311 1830993 2750191 554760
188190,984090 497989 1135228 1778916 1056961
188906,1722245 1767419 1214441 1700116 118403
189264,1127309 161945 465997 499544 1417798
189295,755642 2256762 227352 418435 2578736
189309,392426 1114298 1112235 246040 1563273
189335,2778525 1244196 1386412 657183 2791339
189401,2056406 2415916 1741305 2778525 1244196
189421,2684398 1259382 1355739 2778525 1244196
189470,1475060 1041413 1872447 2306713 1633947
189719,548019 918814 452539 964496 137158
190315,2778525 1244196 1386412 657183 2791339
191220,745261 456553 1031937 1105094 1284631
191454,2778525 1244196 1386412 657183 2791339
192447,1479709 2337230 706566 740782 833490
192510,2778525 1244196 1386412 657183 2791339
192569,2522988 1255506 98592 1253040 298980
192830,2025207 197479 2748192 2070664 2110951
192875,2134847 1289224 54663 1319413 152370
192991,547085 2754609 36518 212272 35505
193043,1989811 581827 495514 1124496 2029381
193081,1799960 1733744 684733 965983 1503210
193695,868859 190155 56136 610054 881863
193711,54898 277210 155309 197666 217942
194294,972241 718271 515587 574620 1934106
194359,1545386 1562669 2738590 2411804 2249249
