user_id,recommended_items
78100, 42 98 249 542 574
78298, 42 98 249 542 574
78784, 42 98 249 542 574
79349, 42 98 249 542 574
79426, 42 98 249 542 574
79738, 42 98 249 542 574
79802, 42 98 249 542 574
80026, 42 98 249 542 574
80113, 42 98 249 542 574
80743, 42 98 249 542 574
80933, 42 98 249 542 574
81213, 42 98 249 542 574
81342, 134 2614 2869 3008 4770
81375, 42 98 249 542 574
82204, 42 98 249 542 574
82500, 42 98 249 542 574
82645, 42 98 249 542 574
82778, 42 98 249 542 574
82848, 42 98 249 542 574
82953, 42 98 249 542 574
83200, 42 98 249 542 574
83840, 42 98 249 542 574
84028, 42 98 249 542 574
84579, 42 98 249 542 574
84814, 42 98 249 542 574
84989, 42 98 249 542 574
85006, 42 98 249 542 574
85011, 42 98 249 542 574
85432, 42 98 249 542 574
85921, 42 98 249 542 574
85958, 42 98 249 542 574
85991, 42 98 249 542 574
86194, 42 98 249 542 574
86285, 42 98 249 542 574
86316, 42 98 249 542 574
86856, 233 1040 1857 2574 2809
87127, 42 98 249 542 574
87569, 134 2614 2869 3008 4770
87622, 233 1040 1857 2574 2809
87629, 42 98 249 542 574
88090, 268 294 369 451 516
88699, 42 98 249 542 574
89595, 42 98 249 542 574
89700, 42 98 249 542 574
90134, 42 98 249 542 574
90275, 42 98 249 542 574
90552, 42 98 249 542 574
90609, 42 98 249 542 574
90615, 42 98 249 542 574
90733, 42 98 249 542 574
91295, 42 98 249 542 574
92019, 42 98 249 542 574
92182, 42 98 249 542 574
92343, 42 98 249 542 574
93312, 42 98 249 542 574
93887, 42 98 249 542 574
93930, 42 98 249 542 574
94336, 42 98 249 542 574
94417, 42 98 249 542 574
94548, 42 98 249 542 574
94665, 42 98 249 542 574
94805, 42 98 249 542 574
94918, 42 98 249 542 574
94945, 233 1040 1857 2574 2809
95321, 233 1040 1857 2574 2809
95619, 42 98 249 542 574
96109, 42 98 249 542 574
96164, 42 98 249 542 574
96187, 42 98 249 542 574
96756, 134 2614 2869 3008 4770
97135, 42 98 249 542 574
97204, 42 98 249 542 574
97375, 42 98 249 542 574
98005, 42 98 249 542 574
98174, 42 98 249 542 574
98287, 42 98 249 542 574
98458, 42 98 249 542 574
98716, 42 98 249 542 574
99109, 42 98 249 542 574
99155, 42 98 249 542 574
99208, 42 98 249 542 574
99598, 42 98 249 542 574
99751, 42 98 249 542 574
99972, 42 98 249 542 574
100399, 42 98 249 542 574
100521, 42 98 249 542 574
100803, 268 294 369 451 516
101222, 42 98 249 542 574
101236, 42 98 249 542 574
101276, 42 98 249 542 574
101454, 42 98 249 542 574
101666, 42 98 249 542 574
101774, 42 98 249 542 574
101857, 42 98 249 542 574
102002, 42 98 249 542 574
102545, 42 98 249 542 574
102885, 42 98 249 542 574
103027, 42 98 249 542 574
103310, 42 98 249 542 574
103669, 42 98 249 542 574
104001, 42 98 249 542 574
104796, 42 98 249 542 574
104965, 42 98 249 542 574
106202, 42 98 249 542 574
106391, 42 98 249 542 574
107447, 42 98 249 542 574
107528, 42 98 249 542 574
107952, 268 294 369 451 516
108109, 42 98 249 542 574
108891, 42 98 249 542 574
108961, 42 98 249 542 574
109308, 268 294 369 451 516
109548, 42 98 249 542 574
109646, 42 98 249 542 574
109809, 42 98 249 542 574
110004, 134 2614 2869 3008 4770
110221, 42 98 249 542 574
110636, 42 98 249 542 574
110951, 42 98 249 542 574
111479, 42 98 249 542 574
111602, 42 98 249 542 574
111836, 42 98 249 542 574
113405, 42 98 249 542 574
113510, 42 98 249 542 574
113784, 42 98 249 542 574
113942, 42 98 249 542 574
114764, 134 2614 2869 3008 4770
115337, 42 98 249 542 574
115389, 42 98 249 542 574
115642, 42 98 249 542 574
115791, 233 1040 1857 2574 2809
116228, 42 98 249 542 574
116670, 42 98 249 542 574
116847, 233 1040 1857 2574 2809
116871, 42 98 249 542 574
117095, 42 98 249 542 574
117355, 42 98 249 542 574
117952, 42 98 249 542 574
118118, 42 98 249 542 574
118326, 42 98 249 542 574
118441, 42 98 249 542 574
118743, 42 98 249 542 574
119429, 42 98 249 542 574
119526, 42 98 249 542 574
119952, 42 98 249 542 574
120436, 42 98 249 542 574
120617, 134 2614 2869 3008 4770
121169, 42 98 249 542 574
121312, 42 98 249 542 574
121482, 42 98 249 542 574
121594, 42 98 249 542 574
121611, 268 294 369 451 516
121662, 268 294 369 451 516
121757, 42 98 249 542 574
122086, 42 98 249 542 574
122087, 42 98 249 542 574
122260, 233 1040 1857 2574 2809
122394, 42 98 249 542 574
122653, 233 1040 1857 2574 2809
122688, 42 98 249 542 574
122826, 42 98 249 542 574
122862, 42 98 249 542 574
123738, 42 98 249 542 574
123936, 42 98 249 542 574
124188, 42 98 249 542 574
124399, 42 98 249 542 574
124663, 42 98 249 542 574
124833, 233 1040 1857 2574 2809
125035, 42 98 249 542 574
125163, 42 98 249 542 574
125183, 42 98 249 542 574
125749, 42 98 249 542 574
125921, 268 294 369 451 516
126548, 42 98 249 542 574
126643, 134 2614 2869 3008 4770
126771, 42 98 249 542 574
127238, 42 98 249 542 574
127260, 42 98 249 542 574
127289, 233 1040 1857 2574 2809
127607, 42 98 249 542 574
128258, 233 1040 1857 2574 2809
128444, 42 98 249 542 574
128892, 42 98 249 542 574
129287, 42 98 249 542 574
129582, 268 294 369 451 516
129765, 42 98 249 542 574
130419, 42 98 249 542 574
131287, 42 98 249 542 574
131400, 42 98 249 542 574
131843, 268 294 369 451 516
131876, 42 98 249 542 574
132162, 42 98 249 542 574
132303, 42 98 249 542 574
132458, 42 98 249 542 574
133042, 42 98 249 542 574
133480, 42 98 249 542 574
134993, 42 98 249 542 574
135249, 42 98 249 542 574
135647, 42 98 249 542 574
135701, 42 98 249 542 574
135905, 42 98 249 542 574
136018, 42 98 249 542 574
136346, 42 98 249 542 574
136526, 42 98 249 542 574
136595, 42 98 249 542 574
136741, 42 98 249 542 574
136883, 233 1040 1857 2574 2809
137168, 42 98 249 542 574
137251, 42 98 249 542 574
137295, 42 98 249 542 574
137522, 42 98 249 542 574
137940, 42 98 249 542 574
138017, 268 294 369 451 516
138722, 42 98 249 542 574
138977, 42 98 249 542 574
138982, 42 98 249 542 574
139306, 42 98 249 542 574
139725, 42 98 249 542 574
139968, 42 98 249 542 574
140225, 42 98 249 542 574
140830, 42 98 249 542 574
141431, 42 98 249 542 574
141434, 42 98 249 542 574
141654, 42 98 249 542 574
141923, 42 98 249 542 574
142537, 42 98 249 542 574
142751, 42 98 249 542 574
142825, 42 98 249 542 574
142969, 42 98 249 542 574
143178, 233 1040 1857 2574 2809
143537, 42 98 249 542 574
144144, 42 98 249 542 574
144191, 268 294 369 451 516
144636, 42 98 249 542 574
144643, 42 98 249 542 574
144750, 42 98 249 542 574
145381, 42 98 249 542 574
145533, 42 98 249 542 574
145734, 42 98 249 542 574
145853, 42 98 249 542 574
146193, 42 98 249 542 574
146199, 42 98 249 542 574
146286, 42 98 249 542 574
147516, 42 98 249 542 574
147664, 42 98 249 542 574
148342, 134 2614 2869 3008 4770
148749, 42 98 249 542 574
148981, 42 98 249 542 574
149198, 42 98 249 542 574
149616, 42 98 249 542 574
150039, 42 98 249 542 574
150057, 42 98 249 542 574
150611, 42 98 249 542 574
150721, 42 98 249 542 574
150852, 42 98 249 542 574
150854, 42 98 249 542 574
150858, 42 98 249 542 574
150949, 42 98 249 542 574
150980, 42 98 249 542 574
151024, 42 98 249 542 574
151528, 42 98 249 542 574
151666, 268 294 369 451 516
151707, 268 294 369 451 516
152067, 42 98 249 542 574
152831, 42 98 249 542 574
153486, 42 98 249 542 574
153970, 42 98 249 542 574
154279, 42 98 249 542 574
154525, 42 98 249 542 574
154692, 42 98 249 542 574
155196, 42 98 249 542 574
155704, 42 98 249 542 574
155734, 42 98 249 542 574
155750, 42 98 249 542 574
156207, 42 98 249 542 574
156682, 42 98 249 542 574
156731, 42 98 249 542 574
156890, 42 98 249 542 574
157018, 42 98 249 542 574
157347, 42 98 249 542 574
157372, 42 98 249 542 574
157411, 42 98 249 542 574
157436, 42 98 249 542 574
158275, 42 98 249 542 574
158445, 42 98 249 542 574
158466, 42 98 249 542 574
158759, 42 98 249 542 574
158786, 42 98 249 542 574
158919, 42 98 249 542 574
158944, 42 98 249 542 574
159617, 42 98 249 542 574
159701, 42 98 249 542 574
159921, 42 98 249 542 574
160502, 42 98 249 542 574
160533, 42 98 249 542 574
160623, 42 98 249 542 574
161242, 42 98 249 542 574
161521, 42 98 249 542 574
161612, 42 98 249 542 574
161662, 42 98 249 542 574
162063, 42 98 249 542 574
162457, 42 98 249 542 574
162510, 42 98 249 542 574
162529, 42 98 249 542 574
162564, 42 98 249 542 574
162646, 42 98 249 542 574
164126, 42 98 249 542 574
164502, 42 98 249 542 574
165095, 42 98 249 542 574
166047, 42 98 249 542 574
166280, 42 98 249 542 574
166546, 42 98 249 542 574
166998, 42 98 249 542 574
167169, 42 98 249 542 574
167292, 42 98 249 542 574
167793, 42 98 249 542 574
167910, 42 98 249 542 574
168003, 42 98 249 542 574
168241, 268 294 369 451 516
168452, 42 98 249 542 574
168573, 42 98 249 542 574
168880, 42 98 249 542 574
168971, 42 98 249 542 574
169437, 42 98 249 542 574
169786, 42 98 249 542 574
170008, 42 98 249 542 574
170333, 42 98 249 542 574
170601, 42 98 249 542 574
170611, 42 98 249 542 574
170666, 42 98 249 542 574
171078, 42 98 249 542 574
171152, 42 98 249 542 574
171375, 42 98 249 542 574
171516, 233 1040 1857 2574 2809
172325, 268 294 369 451 516
172413, 42 98 249 542 574
172636, 42 98 249 542 574
173125, 42 98 249 542 574
173245, 42 98 249 542 574
173555, 42 98 249 542 574
174181, 42 98 249 542 574
174608, 42 98 249 542 574
174882, 42 98 249 542 574
175027, 42 98 249 542 574
175162, 42 98 249 542 574
175344, 42 98 249 542 574
175369, 42 98 249 542 574
175546, 42 98 249 542 574
175644, 42 98 249 542 574
175696, 268 294 369 451 516
176268, 42 98 249 542 574
176638, 42 98 249 542 574
177089, 42 98 249 542 574
177373, 42 98 249 542 574
178074, 42 98 249 542 574
178588, 42 98 249 542 574
178902, 42 98 249 542 574
178946, 42 98 249 542 574
179637, 233 1040 1857 2574 2809
179690, 42 98 249 542 574
179744, 42 98 249 542 574
180411, 268 294 369 451 516
180693, 42 98 249 542 574
180988, 42 98 249 542 574
181348, 42 98 249 542 574
181413, 42 98 249 542 574
181536, 42 98 249 542 574
181782, 42 98 249 542 574
182123, 42 98 249 542 574
182147, 42 98 249 542 574
182605, 42 98 249 542 574
182959, 42 98 249 542 574
183367, 42 98 249 542 574
183704, 42 98 249 542 574
183959, 42 98 249 542 574
183987, 42 98 249 542 574
184048, 42 98 249 542 574
184787, 42 98 249 542 574
185441, 268 294 369 451 516
186401, 42 98 249 542 574
186899, 42 98 249 542 574
186960, 42 98 249 542 574
187284, 42 98 249 542 574
187935, 42 98 249 542 574
187991, 233 1040 1857 2574 2809
188190, 42 98 249 542 574
188906, 42 98 249 542 574
189264, 42 98 249 542 574
189295, 42 98 249 542 574
189309, 42 98 249 542 574
189335, 42 98 249 542 574
189401, 42 98 249 542 574
189421, 42 98 249 542 574
189470, 42 98 249 542 574
189719, 42 98 249 542 574
190315, 42 98 249 542 574
191220, 42 98 249 542 574
191454, 42 98 249 542 574
192447, 42 98 249 542 574
192510, 42 98 249 542 574
192569, 42 98 249 542 574
192830, 42 98 249 542 574
192875, 42 98 249 542 574
192991, 42 98 249 542 574
193043, 42 98 249 542 574
193081, 42 98 249 542 574
193695, 42 98 249 542 574
193711, 42 98 249 542 574
194294, 268 294 369 451 516
194359, 42 98 249 542 574
194775, 42 98 249 542 574
195604, 42 98 249 542 574
195614, 268 294 369 451 516
195710, 42 98 249 542 574
196851, 42 98 249 542 574
196956, 42 98 249 542 574
197066, 42 98 249 542 574
197225, 42 98 249 542 574
197384, 42 98 249 542 574
197417, 42 98 249 542 574
197510, 42 98 249 542 574
197576, 42 98 249 542 574
198156, 134 2614 2869 3008 4770
198166, 42 98 249 542 574
198174, 42 98 249 542 574
198427, 42 98 249 542 574
199421, 268 294 369 451 516
199426, 42 98 249 542 574
200335, 42 98 249 542 574
200419, 42 98 249 542 574
200836, 42 98 249 542 574
201121, 42 98 249 542 574
201550, 42 98 249 542 574
201721, 42 98 249 542 574
201989, 42 98 249 542 574
202447, 42 98 249 542 574
202687, 268 294 369 451 516
203076, 42 98 249 542 574
203090, 42 98 249 542 574
203223, 42 98 249 542 574
203452, 233 1040 1857 2574 2809
203492, 42 98 249 542 574
203686, 42 98 249 542 574
203871, 268 294 369 451 516
203901, 42 98 249 542 574
204680, 42 98 249 542 574
204704, 42 98 249 542 574
204755, 42 98 249 542 574
205360, 42 98 249 542 574
205929, 42 98 249 542 574
206462, 42 98 249 542 574
206671, 42 98 249 542 574
206739, 42 98 249 542 574
206745, 42 98 249 542 574
206749, 42 98 249 542 574
206908, 42 98 249 542 574
206932, 134 2614 2869 3008 4770
207129, 42 98 249 542 574
207189, 42 98 249 542 574
207214, 134 2614 2869 3008 4770
207357, 42 98 249 542 574
207588, 42 98 249 542 574
207662, 42 98 249 542 574
208666, 42 98 249 542 574
208862, 42 98 249 542 574
209090, 42 98 249 542 574
209491, 42 98 249 542 574
209980, 268 294 369 451 516
210921, 42 98 249 542 574
210953, 42 98 249 542 574
211526, 42 98 249 542 574
211806, 42 98 249 542 574
211816, 268 294 369 451 516
212296, 42 98 249 542 574
212413, 134 2614 2869 3008 4770
212423, 42 98 249 542 574
212735, 42 98 249 542 574
212958, 42 98 249 542 574
213259, 42 98 249 542 574
213742, 42 98 249 542 574
213795, 233 1040 1857 2574 2809
213911, 233 1040 1857 2574 2809
213967, 42 98 249 542 574
214226, 42 98 249 542 574
214467, 42 98 249 542 574
215113, 42 98 249 542 574
215114, 42 98 249 542 574
216348, 42 98 249 542 574
216964, 42 98 249 542 574
217023, 42 98 249 542 574
217522, 42 98 249 542 574
217741, 134 2614 2869 3008 4770
218493, 42 98 249 542 574
218517, 42 98 249 542 574
218639, 42 98 249 542 574
218827, 42 98 249 542 574
219052, 42 98 249 542 574
219059, 42 98 249 542 574
219065, 42 98 249 542 574
219367, 42 98 249 542 574
220147, 42 98 249 542 574
220681, 42 98 249 542 574
220939, 42 98 249 542 574
221537, 42 98 249 542 574
221815, 42 98 249 542 574
222344, 42 98 249 542 574
222473, 42 98 249 542 574
222499, 233 1040 1857 2574 2809
222972, 42 98 249 542 574
223087, 42 98 249 542 574
223622, 42 98 249 542 574
223915, 42 98 249 542 574
224169, 42 98 249 542 574
224262, 42 98 249 542 574
224374, 42 98 249 542 574
224592, 42 98 249 542 574
224905, 42 98 249 542 574
224934, 42 98 249 542 574
225564, 42 98 249 542 574
225578, 42 98 249 542 574
225752, 42 98 249 542 574
225997, 42 98 249 542 574
226031, 42 98 249 542 574
226190, 42 98 249 542 574
226470, 42 98 249 542 574
227413, 42 98 249 542 574
227943, 268 294 369 451 516
228228, 42 98 249 542 574
228326, 42 98 249 542 574
228447, 233 1040 1857 2574 2809
228484, 42 98 249 542 574
228768, 42 98 249 542 574
229028, 42 98 249 542 574
229155, 42 98 249 542 574
229302, 134 2614 2869 3008 4770
229370, 42 98 249 542 574
229494, 42 98 249 542 574
230369, 42 98 249 542 574
231154, 42 98 249 542 574
231398, 42 98 249 542 574
231578, 42 98 249 542 574
231659, 134 2614 2869 3008 4770
231710, 42 98 249 542 574
232469, 42 98 249 542 574
232491, 42 98 249 542 574
232769, 268 294 369 451 516
233500, 42 98 249 542 574
233613, 42 98 249 542 574
233651, 42 98 249 542 574
234180, 134 2614 2869 3008 4770
234361, 42 98 249 542 574
234368, 42 98 249 542 574
234953, 42 98 249 542 574
235463, 42 98 249 542 574
236260, 42 98 249 542 574
237536, 42 98 249 542 574
238011, 42 98 249 542 574
238123, 42 98 249 542 574
238260, 134 2614 2869 3008 4770
238584, 42 98 249 542 574
239038, 42 98 249 542 574
239090, 42 98 249 542 574
239304, 42 98 249 542 574
239472, 42 98 249 542 574
239667, 42 98 249 542 574
239994, 42 98 249 542 574
240307, 42 98 249 542 574
240783, 42 98 249 542 574
240989, 42 98 249 542 574
241338, 42 98 249 542 574
243171, 42 98 249 542 574
243504, 42 98 249 542 574
243552, 42 98 249 542 574
243619, 42 98 249 542 574
243806, 42 98 249 542 574
244307, 42 98 249 542 574
244943, 42 98 249 542 574
245089, 42 98 249 542 574
245683, 42 98 249 542 574
246321, 42 98 249 542 574
246420, 42 98 249 542 574
246495, 42 98 249 542 574
246566, 42 98 249 542 574
246866, 42 98 249 542 574
247074, 42 98 249 542 574
247461, 42 98 249 542 574
247604, 42 98 249 542 574
247644, 42 98 249 542 574
247882, 42 98 249 542 574
248352, 42 98 249 542 574
248804, 42 98 249 542 574
248988, 42 98 249 542 574
249339, 134 2614 2869 3008 4770
249590, 42 98 249 542 574
250758, 42 98 249 542 574
252300, 42 98 249 542 574
252305, 42 98 249 542 574
252579, 42 98 249 542 574
252918, 42 98 249 542 574
252930, 42 98 249 542 574
253403, 42 98 249 542 574
253496, 42 98 249 542 574
253786, 134 2614 2869 3008 4770
254319, 42 98 249 542 574
254662, 42 98 249 542 574
255221, 42 98 249 542 574
255343, 42 98 249 542 574
255399, 42 98 249 542 574
255433, 42 98 249 542 574
255549, 42 98 249 542 574
255777, 42 98 249 542 574
255869, 42 98 249 542 574
256185, 42 98 249 542 574
256298, 42 98 249 542 574
256391, 42 98 249 542 574
256588, 268 294 369 451 516
257877, 42 98 249 542 574
257940, 42 98 249 542 574
258124, 42 98 249 542 574
258786, 42 98 249 542 574
258876, 42 98 249 542 574
259525, 42 98 249 542 574
259751, 42 98 249 542 574
260192, 42 98 249 542 574
260257, 233 1040 1857 2574 2809
260521, 42 98 249 542 574
260675, 42 98 249 542 574
261240, 42 98 249 542 574
261298, 134 2614 2869 3008 4770
261661, 268 294 369 451 516
261938, 42 98 249 542 574
261944, 42 98 249 542 574
262072, 233 1040 1857 2574 2809
262695, 42 98 249 542 574
263073, 42 98 249 542 574
263279, 42 98 249 542 574
263309, 42 98 249 542 574
263330, 42 98 249 542 574
263526, 42 98 249 542 574
263902, 42 98 249 542 574
263933, 42 98 249 542 574
264045, 42 98 249 542 574
264452, 42 98 249 542 574
265311, 233 1040 1857 2574 2809
265681, 42 98 249 542 574
266004, 42 98 249 542 574
267027, 42 98 249 542 574
267053, 268 294 369 451 516
267625, 42 98 249 542 574
267890, 42 98 249 542 574
268555, 42 98 249 542 574
268746, 42 98 249 542 574
269156, 42 98 249 542 574
269361, 42 98 249 542 574
269579, 42 98 249 542 574
269655, 42 98 249 542 574
270530, 42 98 249 542 574
270764, 42 98 249 542 574
270865, 134 2614 2869 3008 4770
271608, 42 98 249 542 574
271698, 42 98 249 542 574
271925, 42 98 249 542 574
272019, 42 98 249 542 574
272229, 42 98 249 542 574
272391, 42 98 249 542 574
272609, 42 98 249 542 574
273274, 42 98 249 542 574
273512, 42 98 249 542 574
273848, 42 98 249 542 574
273878, 42 98 249 542 574
274081, 42 98 249 542 574
274293, 42 98 249 542 574
274484, 42 98 249 542 574
274596, 42 98 249 542 574
274908, 42 98 249 542 574
275037, 233 1040 1857 2574 2809
275354, 42 98 249 542 574
275364, 42 98 249 542 574
275597, 42 98 249 542 574
275979, 42 98 249 542 574
276105, 42 98 249 542 574
276185, 134 2614 2869 3008 4770
276670, 42 98 249 542 574
276911, 42 98 249 542 574
276978, 42 98 249 542 574
277248, 42 98 249 542 574
277457, 134 2614 2869 3008 4770
277553, 42 98 249 542 574
277781, 42 98 249 542 574
277965, 42 98 249 542 574
278487, 42 98 249 542 574
278882, 42 98 249 542 574
279207, 233 1040 1857 2574 2809
279372, 42 98 249 542 574
279554, 268 294 369 451 516
280117, 42 98 249 542 574
280265, 42 98 249 542 574
280324, 42 98 249 542 574
280404, 42 98 249 542 574
280535, 42 98 249 542 574
281098, 42 98 249 542 574
281162, 42 98 249 542 574
281356, 42 98 249 542 574
