user_id,recommended_items
97204,18872 2441881 2313894 1953846 1162250
97375,291669 2198329 1092821 2002097 2778525
98005,2778525 1244196 1386412 657183 2791339
98174,2778525 1244196 1386412 657183 2791339
98287,1096406 2501356 1477734 2313894 1287265
98458,1074013 2750191 499178 2770160 2501356
98716,2778525 1244196 1386412 657183 2791339
99109,2778525 1244196 1386412 657183 2791339
99155,2512859 2778525 1244196 1386412 657183
99208,1636910 625711 1287265 1165605 2024094
99598,2778525 1244196 1386412 657183 2791339
99751,2501356 1443706 374376 470426 2734883
99972,984924 823512 2356407 1368635 931519
100399,2778525 1244196 1386412 657183 2791339
100521,788342 1867675 1330328 18872 1056667
100803,1074013 1086695 2625619 1443706 536047
101222,1519543 2698468 313851 2380306 90273
101236,35677 47583 2512859 499178 2106311
101276,2778525 1244196 1386412 657183 2791339
101454,1636910 2778525 1244196 1386412 657183
101666,650831 72465 569889 2031981 2466095
101774,2778525 1244196 1386412 657183 2791339
101857,2778525 1244196 1386412 657183 2791339
102002,2778525 1244196 1386412 657183 2791339
102545,1624781 436574 447985 2778525 1244196
102885,1239082 2750191 768905 18872 447985
103027,2380306 1330328 2106311 2086041 374376
103310,278589 2778525 1244196 1386412 657183
103669,2097556 1886939 951143 536047 2791339
104001,2420135 2459081 1679143 266412 569889
104796,2778525 1244196 1386412 657183 2791339
104965,2778525 1244196 1386412 657183 2791339
106202,2778525 1244196 1386412 657183 2791339
106391,2778525 1244196 1386412 657183 2791339
107447,2441881 343377 784737 2778525 1244196
107528,2778525 1244196 1386412 657183 2791339
107952,1443706 830073 1317915 2462072 415358
108109,2778525 1244196 657183 2791339 278589
108891,2778525 1244196 1386412 657183 2791339
108961,2778525 1244196 1386412 657183 2791339
109308,47583 447985 569889 650831 2024094
109548,687732 734196 2106311 2791339 2778525
109646,2625619 205039 749431 1867675 2705759
109809,2778525 1244196 1386412 657183 2791339
110004,278589 931519 823512 2635038 2420135
110221,2778525 1244196 1386412 657183 2791339
110636,265522 2705759 625711 1330328 343377
110951,2778525 1244196 1386412 657183 2791339
111479,2024094 47583 2380306 1886939 1368635
111602,2778525 1244196 1386412 657183 2791339
111836,2750191 554760 1636910 951143 1047625
113405,447985 823512 2660436 2097556 1171271
113510,1096406 2198329 205039 2734883 2459081
113784,2778525 1244196 1386412 657183 2791339
113942,2778525 1244196 1386412 657183 2791339
114764,415358 1867675 2002097 931519 823512
115337,2660436 2031981 2466095 569889 1477734
115389,2778525 1244196 1386412 657183 2791339
115642,2750191 415358 788342 447985 499178
115791,2313894 2459081 2420135 72465 554760
116228,18872 2778525 1244196 1386412 657183
116670,2778525 1244196 1386412 657183 2791339
116847,1053542 823512 1477734 2466095 1287265
116871,43306 1867675 625711 2037855 1920047
117095,1732848 536047 2778525 1244196 1386412
117355,2635038 779190 90273 1519543 1835742
117952,1325341 2037855 2778525 1244196 1386412
118118,313851 1438082 1519543 749431 2277810
118326,2778525 1244196 1386412 657183 2791339
118441,2778525 1244196 1386412 657183 2791339
118743,2778525 1244196 657183 2791339 278589
119429,2356407 723096 1140869 278589 657183
119526,2778525 1244196 1386412 657183 2791339
119952,2420135 1047625 1090310 2796479 266412
120436,2778525 1244196 1386412 657183 2791339
120617,931519 823512 2635038 2420135 291669
121169,18872 1835742 1876513 1867675 1776330
121312,1624781 2778525 1244196 1386412 657183
121482,2501356 2712481 1317915 2650926 625711
121594,1239082 374376 35677 90273 972388
121611,1835742 2086041 2825431 882543 291669
121662,291669 1835742 2086041 2590469 72465
121757,1717731 468120 830073 2778525 1244196
122086,2778525 1244196 1386412 657183 2791339
122087,554760 1171271 1776330 2489959 1443706
122260,2796479 2106311 1830993 2750191 554760
122394,2778525 1244196 1386412 657183 2791339
122653,2796479 2106311 1830993 2750191 554760
122688,2778525 1244196 1386412 657183 2791339
122826,2778525 1244196 1386412 657183 2791339
122862,2778525 1244196 1386412 657183 2791339
123738,2778525 1244196 1386412 657183 2791339
123936,2289895 2156629 2413494 2002097 2791339
124188,2660436 823512 1053542 2778525 35677
124399,1162250 1386412 2778525 1244196 1386412
124663,2778525 1244196 1386412 657183 2791339
124833,2796479 2106311 1830993 2750191 554760
125035,1171271 1513499 2650926 1119495 2778525
125163,2778525 1244196 1386412 657183 2791339
125183,2778525 1244196 1386412 657183 2791339
125749,2778525 1244196 1386412 657183 2791339
125921,2750191 931519 734196 1576126 278589
126548,1886939 47583 2660436 1140869 2024094
126643,931519 823512 2635038 2420135 291669
126771,1636910 1513499 2750191 1652258 2097556
127238,2778525 1244196 1386412 657183 2791339
127260,2778525 1244196 1386412 657183 2791339
127289,569889 2037855 1165605 1776330 830073
127607,499178 2778525 1244196 1386412 657183
128258,2796479 2106311 1830993 2750191 554760
128444,2512859 1695664 2413494 2002097 2778525
128892,2778525 1244196 1386412 657183 2791339
129287,1086695 2625619 2705759 1443706 1287265
129582,1443706 830073 1317915 2462072 415358
129765,1876513 546415 35677 931519 1162250
130419,2778525 1244196 1386412 657183 2791339
131287,72465 569889 650831 266412 2420135
131400,1140869 2512859 2501356 1287265 1171271
131843,1443706 830073 1317915 2462072 415358
131876,2289895 90273 2156629 2002097 2791339
132162,2778525 1244196 1386412 657183 2791339
132303,794156 1886939 2024094 47583 2660436
132458,2593483 2778525 1244196 1386412 657183
133042,1140869 2778525 1244196 1386412 657183
133480,2778525 1244196 1386412 657183 2791339
134993,2778525 1244196 1386412 657183 2791339
135249,2825431 2435845 2778525 1244196 1386412
135647,72465 1092821 2778525 1244196 1386412
135701,2750191 90273 1317915 2650926 1086695
135905,1867675 830073 470426 1325341 1368635
136018,18872 2441881 2698468 830073 2778525
136346,2778525 1244196 1386412 657183 2791339
136526,2501356 1287265 749431 1171271 2277810
136595,1732848 723096 1317915 1695664 1140869
136741,2778525 1244196 1386412 657183 2791339
136883,2031981 2466095 650831 72465 2420135
137168,2778525 1244196 1386412 657183 2791339
137251,2778525 1244196 1386412 657183 2791339
137295,2778525 1244196 1386412 657183 2791339
137522,2734883 2024094 687732 1794685 794156
137940,2778525 1244196 1386412 657183 2791339
138017,1443706 830073 1317915 2462072 415358
138722,2750191 2501356 90273 768905 749431
138977,1086695 2770160 2348573 784737 2778525
138982,2778525 1244196 1386412 657183 2791339
139306,749431 1119495 2778525 2778525 1244196
139725,2778525 1244196 1386412 657183 2791339
139968,460717 1092821 2778525 1244196 1386412
140225,2778525 1244196 1386412 657183 2791339
140830,1086695 499178 2348573 2770160 2625619
141431,2778525 1244196 1386412 657183 2791339
141434,2660436 1477734 35677 554760 823512
141654,2778525 1244196 1386412 657183 2791339
141923,16356 687732 1876513 2705759 2698468
142537,2778525 1244196 1386412 657183 2791339
142751,1330328 2705759 2625619 1287265 2734883
142825,788342 1074013 1086695 2770160 1056667
142969,265522 278589 2778525 1244196 1386412
143178,2796479 2106311 1830993 2750191 554760
143537,2097556 447985 823512 1244787 499178
144144,2476293 2778525 1244196 1386412 657183
144191,1443706 830073 1317915 2462072 415358
144636,2778525 1244196 1386412 657183 2791339
144643,1244196 1386412 657183 2791339 278589
144750,984924 313851 1438082 470426 1732848
145381,2778525 1244196 1386412 657183 2791339
145533,2825431 1576126 2002097 2778525 1244196
145734,2778525 1244196 1386412 657183 2791339
145853,47583 2024094 794156 460717 1886939
146193,2778525 1244196 1386412 657183 2791339
146199,1876513 1867675 2441881 335428 1244787
146286,2778525 1244196 1386412 657183 2791339
147516,2825431 1835742 2086041 18872 882543
147664,2778525 1244196 1386412 657183 2791339
148342,1624781 823512 931519 823512 2635038
148749,472040 2593483 460717 1928254 1092821
148981,2778525 1244196 1386412 657183 2791339
149198,2778525 1244196 1386412 657183 2791339
149616,2778525 1244196 1386412 657183 2791339
150039,1477734 984924 1368635 2348573 313851
150057,687732 1876513 43306 16356 1867675
150611,2778525 1244196 1386412 657183 2791339
150721,18872 2778525 1244196 1386412 657183
150852,2778525 1244196 1386412 657183 2791339
150854,984924 931519 2049946 2462072 2512859
150858,2198329 1119495 2593483 278589 2002097
150949,2778525 1244196 1386412 657183 2791339
150980,1386412 2778525 1244196 1386412 657183
151024,1368635 2037855 931519 734196 437245
151528,507069 2770160 335428 470426 437245
151666,1443706 830073 1317915 2462072 415358
151707,1624781 1443706 830073 1317915 2462072
152067,2825431 291669 2049946 2348573 2698468
152831,2778525 1244196 1386412 657183 2791339
153486,2778525 1244196 1386412 657183 2791339
153970,2778525 1244196 1386412 657183 2791339
154279,2778525 1244196 1386412 657183 2791339
154525,1550605 2778525 1244196 1386412 657183
154692,2778525 1244196 1386412 657183 2791339
155196,436574 2778525 1244196 1386412 657183
155704,2097556 823512 2778525 2778525 1244196
155734,2778525 1244196 1386412 657183 2791339
155750,2712481 636889 2501356 1519543 1732848
156207,546415 2778525 1244196 1386412 657183
156682,2037477 460717 2778525 1244196 1386412
156731,1386412 2778525 1244196 1386412 657183
156890,2778525 1244196 1386412 657183 2791339
157018,1074013 2037477 1330328 499178 437245
157347,43306 1876513 1695664 313851 2734883
157372,2698468 1386412 2778525 1244196 1386412
157411,2501356 1119495 1086695 1287265 1171271
157436,788342 2778525 1244196 1386412 657183
158275,2778525 1244196 1386412 657183 2791339
158445,2778525 1244196 1386412 657183 2791339
158466,1550605 2277810 1092821 2778525 1244196
158759,2778525 1244196 1386412 657183 2791339
158786,2778525 1244196 1386412 657183 2791339
158919,2778525 1244196 1386412 657183 2791339
158944,2778525 1244196 1386412 657183 2791339
159617,2501356 415358 2734883 2705759 1636910
159701,1330328 951143 470426 1776330 2593483
159921,1086695 2277810 1717731 291669 335428
160502,2778525 1244196 1386412 657183 2791339
160533,2778525 1244196 1386412 657183 2791339
160623,2778525 1244196 1386412 657183 2791339
161242,554760 2313894 823512 1053542 784737
161521,2778525 1244196 1386412 657183 2791339
161612,2778525 1244196 1386412 657183 2791339
161662,2778525 1244196 1386412 657183 2791339
162063,2778525 1244196 1386412 657183 2791339
162457,1928254 2778525 1244196 1386412 657183
162510,1438082 984924 313851 415358 2462072
162529,1438082 1830993 2778525 1244196 1386412
162564,2778525 1244196 1386412 657183 2791339
162646,1636910 1047625 468120 1069281 1953846
164126,2778525 1244196 1386412 657183 2791339
164502,2476293 2356407 2198329 657183 2778525
165095,1171271 2183288 1984327 2778525 1244196
166047,2778525 1244196 1386412 657183 2791339
166280,1069281 2459081 1953846 1443706 2420135
166546,1576126 2778525 1244196 1386412 657183
166998,2778525 1244196 1386412 657183 2791339
167169,374376 1519543 2698468 313851 2380306
167292,2024094 472040 1140869 2778525 1244196
167793,2778525 1244196 1386412 657183 2791339
167910,1636910 657183 2778525 1244196 1386412
168003,1624781 437245 2791339 2778525 1244196
168241,1443706 830073 1317915 2462072 415358
168452,2289895 1876513 265522 2734883 2705759
168573,2778525 1244196 1386412 657183 2791339
168880,2778525 1244196 1386412 657183 2791339
168971,2778525 1244196 1386412 657183 2791339
169437,2778525 1244196 1386412 657183 2791339
169786,2420135 2459081 1679143 650831 668146
170008,1636910 2698468 2712481 2705759 1438082
170333,1239082 2750191 768905 18872 447985
170601,374376 1069281 2380306 554760 2459081
170611,2106311 2778525 1244196 1386412 657183
170666,2734883 625711 1636910 2712481 1695664
171078,2778525 1244196 1386412 657183 2791339
171152,2778525 1244196 1386412 657183 2791339
171375,2778525 1244196 1386412 657183 2791339
171516,2625619 2031981 1287265 1732848 569889
172325,712901 2277810 2770160 2590469 90273
172413,687732 1438082 374376 1876513 1287265
172636,2289895 2097556 2778525 1244196 1386412
173125,2770160 1074013 2750191 712901 415358
173245,2778525 1244196 1386412 657183 2791339
173555,2289895 2156629 470426 823512 784737
174181,72465 1636910 1754395 16356 1835742
174608,1162250 657183 2778525 1244196 1386412
174882,2778525 1244196 1386412 657183 2791339
175027,2778525 1244196 1386412 657183 2791339
175162,2778525 1244196 1386412 657183 2791339
175344,16356 2380306 35677 1368635 1754395
175369,2778525 1244196 1386412 657183 2791339
175546,1652258 569889 2734883 1717731 1754395
175644,2778525 1244196 1386412 657183 278589
175696,1443706 830073 1317915 2462072 415358
176268,2778525 1244196 1386412 657183 2791339
176638,436574 1624781 1438082 1477734 447985
177089,2778525 1244196 1386412 657183 2791339
177373,2778525 1244196 1386412 657183 2791339
178074,2778525 1244196 1386412 657183 2791339
178588,1519543 951143 2712481 343377 1162250
178902,2778525 1244196 1386412 657183 2791339
178946,1835742 2086041 2590469 650831 1325341
179637,437245 2796479 2106311 1830993 2750191
179690,2734883 1239082 2289895 374376 1728166
179744,2778525 1244196 1386412 657183 2791339
180411,1443706 830073 1317915 2462072 415358
180693,1140869 2441881 2712481 2698468 47583
180988,768905 972388 1330328 2413494 2791339
181348,2435845 650831 1325341 2459081 723096
181413,313851 1636910 2698468 1165605 2712481
181536,2778525 1244196 1386412 657183 2791339
181782,1477734 47583 1140869 460717 723096
182123,1717731 2778525 1244196 1386412 657183
182147,2778525 1244196 1386412 657183 2791339
182605,1679143 1576126 2441881 1794685 1953846
182959,18872 882543 779190 668146 1835742
183367,2778525 1244196 1386412 657183 2791339
183704,2778525 1244196 1386412 657183 2791339
183959,1835742 2635038 2466095 374376 2660436
183987,2778525 1244196 1386412 657183 2791339
