user_id,recommended_items
28232,701927 1403274 1340660 120395 2508567
28739,806981 2121581 114894 204044 223250
28801,1758920 2130753 282824 960193 1022144
28972,1452579 1007361 2227010 1922984 1994344
29072,1074013 340121 5726 712901 1407200
29146,1243037 1900852 447312 1377249 2192350
29212,2073499 2054114 69688 541633 907830
29340,389056 614680 186524 714309 88915
29449,557005 209611 1407200 1027568 246014
29519,1162250 343377 2423978 784737 2791339
30094,1168589 1613989 1541384 918388 1403170
30368,1053452 2778525 1244196 1386412 657183
30774,1053452 2778525 1244196 1386412 657183
30910,1159573 2215624 350611 1328208 2683378
31318,1682300 1529089 655873 818888 1527663
32111,1053452 2778525 1244196 1386412 657183
32371,517620 282824 1200177 147908 1955277
32434,2618175 1754204 244688 1765833 916670
33119,1053452 2778525 1244196 1386412 657183
33317,2080213 72989 2164654 2040236 381870
33492,18386 924377 2458486 2597653 2667620
33552,1015502 1259502 1719302 2098158 1125324
33704,2313894 784737 1443706 2420135 2459081
35125,2036870 787160 2496018 436637 206968
35517,1693312 1485172 774818 1770648 2049850
35752,599025 1301350 741927 1196465 2087623
36049,398787 1128638 1918359 2251704 349988
36125,641181 1182126 1188664 2108056 2150511
36396,1053452 2778525 1244196 1386412 657183
36940,2257516 2595466 566295 1840607 2245226
37187,1590528 675243 2376471 714376 878016
37351,958759 2053600 931904 1055980 1174997
38059,2194493 1600861 142662 543642 825136
38189,1040704 849732 1099911 2069813 849943
38365,118687 651378 725509 872041 1008863
38481,1406238 17132 2332561 1243037 1900852
38730,1330328 2218230 2705759 632873 452334
38944,2659613 1951358 982847 2827386 2398188
39189,1053452 2778525 1244196 1386412 657183
39773,994434 1098993 1139749 1056354 1833610
39778,1563760 2157670 542825 2596105 1148893
40141,1147483 1383071 1883184 1241609 161945
40180,565050 744459 521436 641200 1144348
40246,2262078 1026784 2125001 439558 274172
40468,1613050 161945 465997 499544 1417798
41309,1053452 2778525 1244196 1386412 657183
41345,616631 1340384 1519327 1715993 1717385
41383,190665 404559 559359 593769 958406
41403,514419 220233 273670 925940 1015667
41629,988899 177346 815756 778416 86697
41649,252065 2648928 2691131 2024094 1299396
42051,918665 964892 100398 184768 1049685
42321,1053452 2778525 1244196 1386412 657183
42617,258349 1025299 1759064 789804 1499162
42912,659969 1716359 2609595 2800967 205017
43088,2679423 737077 1469476 1940597 2110703
43399,951466 514146 1348563 1698035 1306367
43444,1053452 2778525 1244196 1386412 657183
44628,1290492 1554139 1022841 661231 1062882
46074,1053452 2778525 1244196 1386412 657183
46106,2543838 695196 867170 1222449 1999749
46377,177346 797433 1422576 81564 968392
46391,1254543 1226070 1125616 886874 1868051
46874,2750341 1809836 2220227 2680669 2781618
47353,2454484 278162 2078554 286848 2460307
47387,617661 1396688 890726 476656 1383920
47475,592267 1644077 318259 426599 879766
47662,1332465 1314105 2241130 1626821 2240591
48463,1053452 2778525 1244196 1386412 657183
48478,1828165 1998862 2771276 4499 732896
48675,1498369 22865 354325 1747247 2300257
48789,190325 2834355 2165626 19957 1573914
49239,1726380 2797620 609071 1469359 2450794
49334,453607 516723 1515138 2202525 2232175
49418,1460943 2021401 2653524 2079783 115755
49794,560550 582798 680021 747435 824407
50754,2784346 47288 85154 638518 1027429
50874,593816 926265 1830651 2503726 26133
51289,39598 741480 102006 260984 669126
51380,2415019 746387 49286 131280 162175
51416,1971103 381727 2717170 2689908 2504215
51445,934906 933698 1454687 560898 2710882
51851,423759 9269 419239 812000 1104777
52067,816581 1118736 1126490 1741767 2321476
52207,925131 2400469 2183922 1124220 2140236
52730,266412 72465 139004 2466095 1249278
52831,77922 1596284 832702 990677 1363508
53121,1359640 22825 2080710 2312579 835150
53574,592559 1250498 2329750 209611 484200
53638,1936328 1194598 720941 1128545 1057837
53677,758113 15786 30850 954356 288855
53760,97392 2250299 1808597 1212042 898639
53874,181004 1362042 827235 1687807 1308032
54382,1386412 1969702 1756074 1212118 44532
55261,1951733 584626 1212827 560898 1855390
55358,2182050 1438622 1784135 783982 2053679
55450,1550820 191970 207382 740200 852718
55534,1053452 2778525 1244196 1386412 657183
56110,612155 1414197 1926741 1795364 2045954
56216,836451 1622709 101005 2325510 468120
56227,951920 2049946 164645 2298200 1222450
56317,1042576 685748 2614674 1767343 1051132
56439,521436 704184 904790 1014514 1125047
57013,1069281 596178 599025 2313894 266412
58197,2092474 408659 1575953 2248487 1174835
58250,787130 1011848 929038 2262010 2811292
58548,623544 669669 1957151 94520 2164654
58600,1595372 47583 1955037 2752423 460717
58624,42452 2778525 538069 872187 358787
58695,854455 2817943 269073 1354180 2814511
58784,1053452 2778525 1244196 1386412 657183
58798,1053452 2778525 1244196 1386412 657183
58833,1695664 2698468 595045 2603642 942253
59104,1684546 2328808 1825175 1639049 261847
59135,165162 72914 510467 593562 659571
59546,2631964 1866241 2662501 665194 2008598
59782,2492753 201448 211952 245716 517706
59842,275263 2113412 1049147 2085408 400794
60155,944507 1930815 1870216 2629756 1998024
60471,1399049 268677 2368632 737275 1540667
60496,1053452 2778525 1244196 1386412 657183
61016,1053542 1241609 823512 2310939 1141074
61298,388420 608097 1097917 1473094 1721100
61873,2047663 260984 411184 567387 586587
62808,950994 290404 876278 1003467 1545596
62908,2362916 49286 131280 162175 248197
62914,1053452 2778525 1244196 1386412 657183
63061,1301316 1794685 1456599 16306 73367
63163,191281 289273 111250 1086171 1347460
63322,368950 1676367 2104059 2832110 662013
63597,952835 568926 1453462 2031103 962855
63753,57031 241244 249791 253688 1511191
63872,2084657 820019 437729 935420 1238649
64303,657183 498337 543184 100969 323235
64930,1001511 2641183 1803224 660539 2146288
65592,723096 2653847 1361956 2371498 967007
66592,590874 1995511 1098890 289761 795787
66908,221434 461881 789181 1814179 2067346
67173,407767 1301429 1861415 1173526 701000
67354,2501141 1273362 285167 1876667 2115873
67659,1438328 274499 2032884 2355352 388384
67705,1820087 1878292 176021 383311 1752642
67752,1053452 2778525 1244196 1386412 657183
67939,2451675 349653 696169 244633 42851
69088,1053452 2778525 1244196 1386412 657183
69418,2770555 18386 924377 2458486 2597653
69428,665194 1502246 2249067 2018166 2371498
69757,183374 1900952 1080935 2484384 1939406
70134,1352609 1386412 612412 784737 2603642
70534,5518 13989 19469 215403 567126
70547,412464 2155612 333366 1926006 2019013
70649,1542376 1780771 2026628 2821503 2322932
70855,1041734 1864723 321361 1807932 2027483
71226,634186 416231 743905 972984 1432905
72027,1428762 1852404 69688 541633 907830
72461,392426 1112235 1563273 1971961 2346662
72570,53378 103803 90583 94359 425836
73454,87637 227311 355691 371122 393396
73471,1314105 1626821 1332465 2492063 2034234
73525,2754205 2785201 356379 1130135 1241941
74032,1053452 2778525 1244196 1386412 657183
74663,839657 45637 2720106 1259307 1477114
75611,291669 1907046 892333 1835742 1376058
76103,731 116763 2011456 1391673 2252836
76608,1354178 2663421 469701 1174393 1533796
76720,866371 297265 760056 1501510 1191532
77440,2060647 77066 802341 1413065 2333720
77641,422508 515301 1149589 2335481 2253574
77738,2347349 2227440 2133932 2039257 1143050
77942,1053452 2778525 1244196 1386412 657183
77992,1637070 1612593 417788 1701345 152356
78016,1126753 2112096 507102 81900 112803
78100,2800658 718372 1465161 938022 712284
78298,1053452 2778525 1244196 1386412 657183
78784,770613 2733672 1557892 450489 1266023
79349,262552 348955 402677 665588 682058
79426,1390420 1094501 692294 1163639 1391858
79738,1012298 1149548 46507 331730 479552
79802,793921 2471983 1619241 943916 1746616
80026,1494459 201335 547865 2198484 1716471
80113,1053452 2778525 1244196 1386412 657183
80743,2323368 450722 791444 2589105 2695763
80933,1233361 1663143 1770703 293317 786020
81213,1521292 18386 924377 2458486 2597653
81342,290587 161817 2626742 323022 395053
81375,1053452 2778525 1244196 1386412 657183
82204,1907046 1726537 2361765 1752047 2540060
82500,2299750 1602526 882761 719636 1312663
82645,2088166 2699781 186124 1874092 72312
82778,257339 1040073 406129 465085 642024
82848,1053452 2778525 1244196 1386412 657183
82953,266412 1811496 657183 2796479 599025
83200,1776696 1027568 254169 1820087 2632099
83840,293317 2654710 565593 2649322 1712893
84028,557698 784907 814894 1734499 2371051
84579,408560 699463 1930115 2044645 178854
84814,1053452 2778525 1244196 1386412 657183
84989,876529 1844001 2192679 816307 1384921
85006,727382 1036456 1091499 1111139 1112441
85011,969775 605165 1884645 788808 1769599
85432,2136354 118115 1200295 1259145 1331217
85921,585801 1483659 2107642 2630413 1047027
85958,1053452 2778525 1244196 1386412 657183
85991,1414730 619393 1339942 1501321 2412203
86194,1741887 1642285 207552 591008 1656907
86285,1902651 98077 112354 1340237 2680669
86316,2014155 931252 2482754 1577713 349627
86856,16306 232896 260125 293379 560881
87127,1053452 2778525 1244196 1386412 657183
87569,2632099 215081 1776696 186124 83516
87622,810956 460717 2024094 625287 1023454
87629,472040 1808332 949686 1174528 9269
88090,2352642 116922 162073 347954 829340
88699,357345 2500091 739072 1126440 2405262
89595,1053452 2778525 1244196 1386412 657183
89700,409934 1521222 2436036 2623483 1835731
90134,462493 2124560 2171176 307743 796888
90275,2423575 132784 2350042 2763200 1013503
90552,649120 2222005 1190662 1526974 1606739
90609,2731831 1283135 2024094 1189146 557698
90615,1244196 2625619 657183 599025 745297
90733,562726 1492887 1634962 711142 1588444
91295,1702063 224352 2107561 2507090 1493721
92019,770613 2463916 2672526 2820443 803021
92182,1053452 2778525 1244196 1386412 657183
92343,1301429 1861415 71403 2221762 730568
93312,1053452 2778525 1244196 1386412 657183
93887,1083431 1271200 1588847 1189784 1603227
93930,2005840 932497 2763004 251069 321361
94336,2570264 708734 1290281 2054897 2816162
94417,15860 215289 959602 985857 1448905
94548,1053452 2778525 1244196 1386412 657183
94665,1072125 2699781 2088166 2716169 2623483
94805,2796479 1443706 657183 1636910 2420135
94918,20551 230632 359531 374266 536498
94945,132983 1817563 1612436 731332 21532
95321,2322932 339272 1524921 2603025 2032884
95619,1053452 2778525 1244196 1386412 657183
96109,2120398 2755499 1392852 71756 1270996
96164,977979 760311 52814 112655 999383
96187,2486575 139004 725280 2453247 554962
96756,1053452 2778525 1244196 1386412 657183
97135,429123 2167980 1256874 1904877 669185
97204,2595899 986700 1288592 893084 2597076
97375,1590432 986950 484085 244777 1910662
98005,1058822 1967674 2552860 2565156 1545735
98174,1053452 2778525 1244196 1386412 657183
98287,243570 736712 750868 1158123 1851896
98458,1797481 2259324 347246 1206667 292139
98716,1260531 1574503 893799 1608366 2200859
99109,1007911 2548255 388178 99612 143512
99155,332313 1061502 2460146 2773641 547890
99208,1636910 1159573 2700743 2736269 1283135
99598,1053452 2778525 1244196 1386412 657183
99751,547724 1066450 1331898 1291516 666394
99972,2774815 1081513 55094 592481 1538496
100399,452539 964496 1001225 1036651 2398134
100521,36302 1084400 2621336 1832554 2062931
100803,2123151 2588187 914591 1432589 1446413
101222,1485172 774818 2556639 2015500 535530
101236,2155991 987014 151097 704425 711944
101276,1590644 2056740 1864409 471916 1157630
101454,316689 428736 439659 1052249 2120393
101666,650831 2420135 2031981 205359 2459081
101774,104283 2217174 2079021 126246 1282534
101857,1053452 2778525 1244196 1386412 657183
102002,1053452 2778525 1244196 1386412 657183
102545,561169 10497 35008 46364 84276
102885,1749097 1158707 1187287 1472220 2271101
103027,1625432 1529488 1734195 1312274 2082135
103310,1959710 323630 1143278 1286605 1713160
103669,1975390 2460032 369497 476469 2101279
104001,1047625 266412 2459081 1679143 468120
104796,823247 293564 570039 889779 1556262
104965,1629741 1533363 654639 1113538 1929987
106202,1053452 2778525 1244196 1386412 657183
106391,2005093 986700 26133 1994280 740037
107447,224560 312101 895087 1125071 219969
107528,2803305 157215 840580 997536 2010590
107952,1053452 2778525 1244196 1386412 657183
108109,2200859 2178500 1285047 2361766 2778525
108891,128236 212518 305915 497948 696503
108961,1053452 2778525 1244196 1386412 657183
109308,2106586 2214938 2456195 53591 127153
109548,2150649 2206085 2326501 438624 282434
109646,943279 628817 1567110 78318 452334
109809,1254405 1428918 1570312 1948918 260243
110004,323364 708837 1450645 527214 1370474
110221,1053452 2778525 1244196 1386412 657183
110636,2142637 4285 195162 607851 959862
110951,1519181 782207 1090147 2287074 2399276
111479,623544 669669 1299396 1417895 2243184
111602,1090018 1648491 1577494 1650710 579230
111836,1964538 657453 552650 949715 999463
113405,82985 161817 335731 364309 391272
113510,799972 927301 2640839 1761782 300053
113784,20551 1977219 12160 2319886 2454281
113942,2432821 2521535 611656 704752 1613292
114764,546243 1256874 69520 429608 2412878
115337,508676 1883184 42452 2545674 1728536
115389,1053452 2778525 1244196 1386412 657183
115642,2532 1848798 639542 944431 1272830
115791,1052732 369497 476469 2101279 2385399
116228,2038621 2627433 1321852 1583440 135010
116670,1326656 1645351 853099 1007361 1541004
116847,1604545 853857 65627 410815 611454
116871,1301817 220307 1224804 2784923 2267800
117095,2750341 1809836 2680669 1485154 1048520
117355,394095 378726 1054489 2062331 1028918
117952,383917 2063957 2312457 548915 767722
118118,1176133 1708948 598134 1530760 2020051
118326,329308 796430 1000266 1053452 2778525
118441,2547974 1661018 1915573 2805041 1311146
118743,1143366 1153530 1774071 1075316 315406
119429,1754173 325084 1230754 2451423 736499
119526,1053452 2778525 1244196 1386412 657183
119952,2680669 2310294 883274 2750341 376507
120436,2391945 604795 1447547 2255841 2312162
120617,1453795 237200 864280 1145024 85324
121169,216920 2062248 426599 429608 1488387
121312,2015506 665928 964360 1342995 1976074
121482,1808280 1889273 66525 545206 801984
121594,1780277 2326449 1247117 1983330 319948
121611,657183 343377 536047 1162250 1386412
121662,332354 374694 1633447 2768170 2563543
121757,781044 470079 2176557 1293897 1493438
122086,1053452 2778525 1244196 1386412 657183
122087,1162250 1443706 343377 784737 903440
122260,509306 345430 1700653 1053452 2778525
122394,1053452 2778525 1244196 1386412 657183
122653,1053452 2778525 1244196 1386412 657183
122688,1053452 2778525 1244196 1386412 657183
122826,1206594 1838961 416609 1920764 1431191
122862,2001545 7889 583779 621803 1279819
123738,1326655 1190153 1188130 1242797 1812138
123936,2297159 2149096 757521 1370899 1469326
124188,823512 2631931 1640028 1526450 120131
124399,357532 287913 328388 748962 1511497
124663,822880 1486633 2299184 2611136 2765524
124833,1053452 2778525 1244196 1386412 657183
125035,391272 1767296 1944665 2082009 2270280
125163,401833 2343746 1159981 499071 966801
125183,2275702 1514815 1965452 891328 130558
125749,336136 147992 742386 807419 246007
125921,572494 1834881 922220 271698 2232754
126548,1860035 1265391 1211072 596793 1387622
126643,1803224 2018000 2372169 294267 340255
126771,2572476 1741651 423105 2464322 175415
127238,1053452 2778525 1244196 1386412 657183
127260,290318 2181139 855529 1291130 712761
127289,2298158 2310495 2821503 140189 2392546
127607,810121 2253228 86217 350614 2118847
128258,981073 2262097 968024 173221 1991466
128444,2139163 482450 492668 624318 642270
128892,2080710 2312579 2589197 242285 1505949
129287,340121 164623 796307 1407200 557005
129582,2277811 93985 710260 1621790 1890052
129765,710727 2391945 774856 1447547 2198536
130419,1605560 1461722 1525639 1733639 2438886
131287,1042335 1624090 448605 2616493 836451
131400,2269715 1080265 2428903 1539700 277403
131843,1037210 1244196 1859894 615688 2215624
131876,611276 40428 616398 616808 1219155
132162,1528219 2533786 272883 1859350 1434561
132303,1212859 1772053 665723 38575 2030859
132458,531721 582160 97350 709930 1459471
133042,59567 990808 1671781 357858 664240
133480,341401 826853 1987689 13933 1400265
134993,1053452 2778525 1244196 1386412 657183
135249,1999613 663635 86455 1314507 2093827
135647,2698934 2543583 2699888 103183 2165420
135701,1079784 143637 654798 739594 1599448
135905,2431227 1886261 1891069 1943815 502668
136018,1164312 2397283 321197 1010502 2805839
136346,707286 1193409 1053452 2778525 1244196
136526,1584138 1117025 1344375 1189044 1964245
136595,2771199 162451 848732 2421983 1453861
136741,623544 669669 1299396 1417895 2243184
136883,2031981 2466095 1181698 1280955 1854085
137168,2819992 174133 1176350 1762543 2007840
137251,1563420 417300 437085 493626 615074
137295,1504925 622008 2778162 637452 2440098
137522,269926 243570 578403 830597 99464
137940,269418 285258 302708 409012 912478
138017,2001169 1173526 2300134 1253294 261467
138722,2021532 2103306 350611 1432568 1664453
138977,1687167 1250084 228825 2263592 762002
138982,220889 1151390 36667 422649 832732
139306,1254609 981065 1033445 2198238 295292
139725,695332 1437184 715272 1615234 1456855
139968,1230754 936454 1481381 1741679 2451423
140225,2300595 2784642 2405911 1021972 1302933
140830,557005 340121 209611 1407200 1289780
141431,1053452 2778525 1244196 1386412 657183
141434,1774879 2424693 982359 42452 1038209
141654,2556498 2449383 2672208 2681028 2383380
141923,718582 1888547 377881 2317821 926698
142537,1053452 2778525 1244196 1386412 657183
142751,968865 1016374 1200077 1355200 1880231
142825,1735586 177923 228426 555820 778797
142969,337914 406606 1309002 631887 404168
143178,1053452 2778525 1244196 1386412 657183
143537,1303892 1941772 1359899 2103457 757521
144144,286472 1239885 1403565 1648213 248636
144191,133593 227314 1284451 1433930 320601
144636,1053452 2778525 1244196 1386412 657183
144643,29457 231858 276802 562344 572036
144750,2808600 1296566 172967 1085691 963327
145381,122755 479095 770829 1007632 1020494
145533,2117401 422508 515301 1149589 797919
145734,130442 574803 2813224 1315025 1588733
145853,1392400 2444635 18121 1274931 1423150
146193,1053452 2778525 1244196 1386412 657183
146199,489665 660416 2028954 2475940 2551254
146286,1053452 2778525 1244196 1386412 657183
147516,1510300 1672969 1676992 2054298 2087559
147664,751897 245823 479980 865364 1060634
148342,755642 227352 2256762 67066 697373
148749,422888 1095870 162252 1604641 2516254
148981,473820 1819801 919163 2201007 1001247
149198,1053452 2778525 1244196 1386412 657183
149616,1053452 2778525 1244196 1386412 657183
150039,2385436 93985 710260 855088 1200407
150057,2833516 144549 1009151 1379611 677433
150611,551066 568586 1976502 2553566 1292577
150721,882552 1513065 2532514 2674953 204306
150852,694368 353713 759844 1082205 420077
150854,638712 1176133 1021927 2470649 2400484
150858,1113937 794163 2148301 1951091 2037178
150949,13186 2078703 2197939 237076 350603
150980,336977 410048 1126688 1326714 732380
151024,2704336 2001101 2741243 94341 1006232
151528,2348875 2067331 557920 1133285 1246347
151666,1053452 2778525 1244196 1386412 657183
151707,341086 1557242 2298488 503564 2293024
152067,2391945 1722245 2312162 604795 2686239
152831,708380 1132612 1205591 683621 1663291
153486,1563169 759027 796124 1966333 2040540
153970,797143 738013 952894 1210970 2185157
154279,45572 1300719 321197 1217373 2466179
154525,196631 569396 552261 917047 2460752
154692,37276 2721344 241107 298828 598180
155196,1269579 1698920 1823294 2047663 2161119
155704,177287 646933 1184118 859242 2204352
155734,1053452 2778525 1244196 1386412 657183
155750,1443706 2389349 830372 1636910 1244196
156207,2627099 1884587 2616946 1619799 39150
156682,2490129 2315490 770829 1049296 180261
156731,452534 704186 999108 1334696 1459365
156890,135841 1197333 432717 462304 1633370
157018,774856 2064275 1454971 2159515 1615202
157347,2568049 2652048 488783 2825888 823993
157372,657183 2420331 1695664 1386412 1162250
157411,416914 1188603 1352448 2755931 2209854
157436,278162 2461471 111570 486951 605104
158275,1053452 2778525 1244196 1386412 657183
158445,1053452 2778525 1244196 1386412 657183
158466,296723 1003471 1153715 1597791 1826488
158759,63688 1950458 788858 337927 983709
158786,1515214 1296164 2275273 422888 2153142
158919,1053452 2778525 1244196 1386412 657183
158944,1053452 2778525 1244196 1386412 657183
159617,624255 39345 307370 1958004 2435891
159701,892320 992746 2079382 2106879 1164027
159921,1216431 702963 1062272 386217 2625962
160502,2718899 213964 1580438 92026 173261
160533,408876 422296 432493 1042767 1340818
160623,376531 1991067 458239 639892 641342
161242,872187 538069 1774879 389610 982359
161521,1400391 1815677 1252132 2809 971721
161612,893084 2597076 720481 2740956 1934473
161662,1053452 2778525 1244196 1386412 657183
162063,2139003 528167 2399947 290232 307095
162457,1926831 2142112 228087 531234 695514
162510,554226 670600 1509637 937049 865960
162529,33182 207506 598134 640626 1192585
162564,2331715 2232458 1053452 2778525 1244196
162646,1124864 2398820 444662 2007476 303900
164126,1053452 2778525 1244196 1386412 657183
164502,562726 1426791 2600575 1052097 2738978
165095,901645 1173526 2494962 1812156 261467
166047,777282 111466 182877 581380 883049
166280,266412 1069281 657183 2466095 1443706
166546,1841355 1887468 1624090 1826292 1880337
166998,282824 1200177 147908 941986 1615763
167169,2521990 691437 2635038 1027027 1519543
167292,718148 2560387 1307097 2016726 938013
167793,291073 1262181 2641820 792604 455563
167910,2029130 331650 1392393 2047332 1677552
168003,1501048 1369814 2282915 81348 214434
168241,1236122 2275289 1804714 2785505 1190895
168452,534770 1351264 2596226 1405936 194830
168573,1318531 1749097 414543 442399 660507
168880,1053452 2778525 1244196 1386412 657183
168971,1053452 2778525 1244196 1386412 657183
169437,1124168 1465313 42944 337875 599674
169786,169068 1679143 2325510 1809836 692994
170008,1382652 2287892 1708486 65415 1438676
170333,2142945 1660615 15029 1436601 1971526
170601,1047625 468120 1679143 2459081 668146
170611,2110703 2228955 2440845 166149 355679
170666,2516900 1593949 625711 1636910 306921
171078,1053452 2778525 1244196 1386412 657183
171152,369497 476469 2101279 2385399 210900
171375,918161 678167 1812520 114762 272659
171516,903440 1440494 2543066 140189 569889
172325,718582 1501510 2054802 1853461 377881
172413,1173526 2494962 1812156 1515214 1301429
172636,1022165 13025 2004111 186983 443864
173125,2423973 1079838 2459081 1809836 2220227
173245,1053452 2778525 1244196 1386412 657183
173555,386148 836052 926097 1611347 1825750
174181,541220 2827667 403608 688598 2695727
174608,2474065 438469 1756743 344352 1550830
174882,1053452 2778525 1244196 1386412 657183
175027,53591 245725 268879 476704 530492
175162,1053452 2778525 1244196 1386412 657183
175344,2160117 551524 2290147 2765665 217774
175369,1053452 2778525 1244196 1386412 657183
175546,463568 574969 1818501 1078977 1732140
175644,1052678 2268052 1130555 869264 688913
175696,2533314 1414122 109931 342698 2470216
176268,3459 1714028 115485 1753570 1687326
176638,1574295 716619 760220 809622 1305438
177089,1053452 2778525 1244196 1386412 657183
177373,1936073 2767102 2547597 1152795 2424619
178074,920509 980154 1663821 191129 375153
178588,266412 1551285 2187173 2769636 1443706
178902,1680209 1825152 38602 1373785 1817032
178946,3008 2548168 919317 1686571 1495146
179637,1303564 2458178 609291 687353 832198
179690,168729 265570 408894 504632 751506
179744,1094985 2530342 1204830 1992780 2089732
180411,1053452 2778525 1244196 1386412 657183
180693,1454687 961685 956831 1756092 2615854
180988,1118968 1552003 1947896 1973323 2621757
181348,628817 1168494 1713531 1491288 1935223
181413,72465 2269715 1694879 713502 1670804
181536,1730546 1198429 2192141 1887309 1372620
181782,2466849 2473983 2216677 1346344 2353116
182123,747434 1148573 1646680 138422 791402
182147,381947 639237 766086 1244217 1789645
182605,1809836 1132146 2750341 2325510 2709027
182959,1422111 1240553 1508508 462917 563421
183367,665436 2311337 1245359 1444225 1491148
183704,1053452 2778525 1244196 1386412 657183
183959,1292626 266412 2313894 1162250 784737
183987,723756 25162 272374 481995 507381
184048,1053452 2778525 1244196 1386412 657183
184787,653600 2759578 345350 1442170 795629
185441,1238430 668484 2469911 1888366 560744
186401,2204352 1762991 1658400 2025065 196538
186899,2759433 147315 1715268 2403426 2012370
186960,1053452 2778525 1244196 1386412 657183
187284,215655 1171752 1847855 1930096 2502223
187935,2417933 1497762 797482 1541196 1329008
187991,1089456 45553 91193 266009 277667
188190,2411210 974107 982000 1727576 2584153
188906,2391945 1722245 604795 1831334 2312162
189264,161945 465997 499544 1127309 1417798
189295,2050227 2380717 766060 1010445 2602816
189309,1074368 1768024 1396492 972816 2418509
189335,1053452 2778525 1244196 1386412 657183
189401,2056406 1933730 2415916 4016 1741305
189421,151102 2657866 34777 1316137 2684398
189470,1475060 1140869 1041413 1872447 2306713
189719,2623483 2088166 964352 1857983 970015
190315,1053452 2778525 1244196 1386412 657183
