user_id,recommended_items
60471,268879 928239 1167622 543296 368328
60496,1053452 2778525 1244196 1386412 657183
61016,1053452 2778525 1244196 1386412 657183
61298,1774879 2573545 2130750 1097917 1473094
61873,2604629 515614 1727241 1014896 2621336
62808,355417 885470 1023551 767651 2634334
62908,2798483 2362916 2594163 2591944 1652258
62914,1053452 2778525 1244196 1386412 657183
63061,1301316 1053452 2778525 1244196 1386412
63163,111250 1086171 1882624 1939795 459719
63322,368950 1676367 1701454 803363 1269812
63597,952363 2224219 54511 242674 282434
63753,2037855 684089 1859233 2538271 1473043
63872,691437 161801 2057927 78240 1177948
64303,100969 323235 435685 1392870 1414030
64930,622329 82678 2190917 1703966 1256821
65592,1594751 625711 2226857 2552625 34170
66592,673547 1121933 2811370 2375684 2384640
66908,24249 294395 334681 429741 221434
67173,1240567 1489117 2673634 2041485 724347
67354,2158566 1686701 1748832 1754795 785289
67659,1866139 1287265 2031981 1854085 1714882
67705,1496101 431318 627344 2155146 712901
67752,1053452 2778525 1244196 1386412 657183
67939,431368 2065886 2471821 696169 2450180
69088,1053452 2778525 1244196 1386412 657183
69418,550958 856864 1060326 1900740 2616802
69428,698983 2755931 118466 658138 2631568
69757,1080935 1900952 183374 1939406 2287767
70134,31053 2436700 2670591 1492807 2334798
70534,337898 1238374 2348230 595316 1052523
70547,409643 537701 323364 369713 640860
70649,18304 187697 437246 258239 136076
70855,2749962 818833 2699201 657874 2017178
71226,2168063 1709865 298457 1531079 1768956
72027,221779 1029678 1976901 741747 704752
72461,626195 392426 540721 1112235 1453977
72570,637137 60317 729312 955230 2328730
73454,228922 45676 2179087 515119 2324766
73471,2769818 81782 215083 593515 665410
73525,1510766 2334633 579230 545095 1400499
74032,1053452 2778525 1244196 1386412 657183
74663,1961546 39498 1402854 292107 1425832
75611,1630881 2774733 244777 1851902 1040549
76103,24549 1087533 1104996 2072476 933305
76608,1342499 1663143 1545485 368689 281452
76720,863266 937879 674072 220889 712901
77440,1735925 811062 1851776 590953 2223192
77641,2253574 1856606 1271913 133567 2827455
77738,90393 2157290 740359 1089730 2177654
77942,1053452 2778525 1244196 1386412 657183
77992,2735424 270910 85264 2655613 328267
78016,876945 2013026 12250 1860448 1398399
78100,175944 799778 1527594 1879904 2090847
78298,1053452 2778525 1244196 1386412 657183
78784,122042 780491 818961 1127191 1664137
79349,682058 938109 1034245 1228562 1399340
79426,2055851 2385938 225280 535118 672563
79738,714993 479552 1012298 1149548 1053452
79802,655137 16356 935568 1171252 1951931
80026,1914668 1244787 33569 1149584 1585393
80113,1053452 2778525 1244196 1386412 657183
80743,450722 2589105 2318561 2572267 604649
80933,640034 2636239 249889 2305837 2052634
81213,18386 300137 381044 972388 665194
81342,2414343 1501866 526359 2444466 2662146
81375,1053452 2778525 1244196 1386412 657183
82204,1031178 1180015 2388004 1443301 761935
82500,1325341 749431 1768024 562493 1386412
82645,1719423 2091352 657453 2329123 4935
82778,2372420 78899 1907735 2506278 1090127
82848,1053452 2778525 1244196 1386412 657183
82953,966979 1151553 1229650 2749943 1087413
83200,1381913 880009 1751819 1975675 2637856
83840,1340660 2780254 1724906 1742604 1449902
84028,915330 1430062 2553102 2811043 549617
84579,1053452 2778525 1244196 1386412 657183
84814,1053452 2778525 1244196 1386412 657183
84989,1844001 876529 1053452 2778525 1244196
85006,337927 101903 983709 1246999 1950458
85011,873746 1269150 1118121 2734053 356710
85432,117053 174456 441972 674147 1985250
85921,47875 60313 187248 307270 450842
85958,1053452 2778525 1244196 1386412 657183
85991,2514968 1414730 45676 2278924 2782153
86194,2409243 2769076 207552 546036 591008
86285,801876 1221754 1541985 1902651 502195
86316,301878 2135412 1230556 487638 71137
86856,1747233 1496888 234084 2226505 1416451
87127,1053452 2778525 1244196 1386412 657183
87569,250216 805193 2184369 633315 2749976
87622,2776824 1184612 1761267 1900729 1593138
87629,949686 1808332 845102 67174 1830867
88090,111250 332273 450044 492078 1086171
88699,1164968 1051839 695626 147908 161547
89595,1053452 2778525 1244196 1386412 657183
89700,271403 435163 502844 1202549 1263846
90134,1371258 307743 796888 1583220 2113541
90275,890051 125464 2118699 406033 1252668
90552,1696792 1701416 1912329 2412791 2422301
90609,553190 2062914 2677636 1919327 3236
90615,1885736 2459076 1156252 1308965 2611099
90733,2135951 231115 723620 968865 1386881
91295,225618 1101922 2196088 741662 1497292
92019,195162 720941 19682 1585602 122042
92182,1053452 2778525 1244196 1386412 657183
92343,1958413 279380 7538 1185036 1126937
93312,1053452 2778525 1244196 1386412 657183
93887,1271200 1910879 1508500 2254951 357345
93930,2143054 178934 1560693 385925 2567135
94336,487742 10303 1772350 2816162 2255147
94417,591501 1153715 1527594 2306135 938102
94548,1053452 2778525 1244196 1386412 657183
94665,281262 450509 896568 1274177 1275774
94805,2187173 697676 1600513 2569293 750751
94918,1006232 1716457 2420485 2627239 716377
94945,21532 128261 216541 495677 567803
95321,266412 72465 88494 2800818 2735360
95619,1053452 2778525 1244196 1386412 657183
96109,71756 1270996 165046 931974 2828755
96164,445231 525772 12250 977979 1860448
96187,2182289 1737182 2642531 426673 93723
96756,1053452 2778525 1244196 1386412 657183
97135,1404836 1675776 607929 612492 20970
97204,1208817 2608492 2597076 497287 1152298
97375,412099 2003241 35677 2385408 2518597
98005,1058822 1967674 1053452 2778525 1244196
98174,1053452 2778525 1244196 1386412 657183
98287,586280 1452308 2097451 603108 1956316
98458,1889205 2643594 737718 361652 1064433
98716,1260531 122140 660656 1608366 2348573
99109,435571 2436869 2751552 1120725 186747
99155,1061502 2691749 332313 1053452 2778525
99208,929792 1458909 1643838 415485 1079824
99598,1053452 2778525 1244196 1386412 657183
99751,2167510 1073836 1082056 145642 348321
99972,67593 462022 1599559 1633911 822386
100399,2058690 675502 2639412 1313364 216319
100521,1147247 791405 1385023 852898 2227012
100803,563728 878217 352009 422649 2002238
101222,172995 503937 1084400 2659905 2121562
101236,369713 1430941 1679410 2469913 2339487
101276,1837006 2034234 2802606 2226988 1318286
101454,316689 428736 439659 1052249 2120393
101666,1014896 2621336 2280960 1512809 838306
101774,2722027 285628 1897240 2025548 1972487
101857,1053452 2778525 1244196 1386412 657183
102002,1053452 2778525 1244196 1386412 657183
102545,2157027 2482673 557999 1362357 677667
102885,2711836 1963276 1432568 2160065 1524219
103027,2725360 1204967 222527 1055642 77402
103310,1534279 1201714 512145 631203 1295086
103669,464327 1489339 2557680 1764519 1848866
104001,1700809 501333 2409634 803962 2701174
104796,293564 1639437 153323 1138032 522416
104965,1929987 1875467 2100323 665586 706754
106202,1053452 2778525 1244196 1386412 657183
106391,57111 189362 386107 740037 918331
107447,2779857 2268069 2441881 2544301 1306330
107528,1930472 2640781 2570454 2171316 2317069
107952,1053452 2778525 1244196 1386412 657183
108109,505969 2381452 1350472 1314843 2352536
108891,15368 505164 164076 317443 627698
108961,1053452 2778525 1244196 1386412 657183
109308,243255 2142331 984114 265291 134458
109548,211633 414216 1498193 1612992 1772356
109646,2466095 650422 872151 1437485 1443706
109809,414112 2287842 164178 368950 1676367
110004,26250 2726711 1681838 1055136 1549845
110221,1053452 2778525 1244196 1386412 657183
110636,1995736 2142637 1053452 2778525 1244196
110951,439912 1355218 662338 942420 1166530
111479,41117 614433 2786773 1957151 337778
111602,51222 1327441 1354091 1577494 200663
111836,1122814 1271617 1712024 1869588 1321367
113405,1212173 287676 2778525 1680783 1053452
113510,1060524 865213 517555 1509428 1633059
113784,1753948 774818 2015500 316060 533554
113942,271305 459730 1002526 1185865 1202088
114764,2002097 1867675 1102456 2031674 2637434
115337,1367864 375324 569889 1959963 1673229
115389,1053452 2778525 1244196 1386412 657183
115642,2089878 619530 932865 1361664 1493311
115791,1985302 809531 56300 561868 2790218
116228,228521 537813 636899 1321852 1476457
116670,1521292 2154014 2031103 972388 1657621
116847,2063876 433733 182233 698298 42452
116871,47875 96157 1872827 2613676 2156811
117095,324822 608833 757288 1080395 1147786
117355,1042778 1497491 619791 1171205 1286664
117952,548915 767722 383917 2063957 2312457
118118,136564 2051717 1804347 1551883 2041935
118326,796430 329308 1053452 2778525 1244196
118441,77721 2805041 1661018 1915573 184482
118743,1680835 1796510 639873 2005895 517025
119429,210960 753197 929808 1467934 2526275
119526,1053452 2778525 1244196 1386412 657183
119952,1186401 777911 1443939 579292 1254093
120436,241272 726166 345277 1611815 672552
120617,695807 805149 996261 1025372 437245
121169,746757 2651776 806027 1492358 2616493
121312,2815969 46821 1850302 1641809 30202
121482,1961809 1317915 2712481 1728847 1679601
121594,2114803 266693 1737971 369590 1983330
121611,2774733 2760857 2766686 2165422 159565
121662,437346 1959032 2021409 1956958 1294168
121757,1229808 2176557 1295570 1634003 2067285
122086,1053452 2778525 1244196 1386412 657183
122087,903440 1440494 2543066 2301803 397742
122260,345430 1700653 509306 1053452 2778525
122394,1053452 2778525 1244196 1386412 657183
122653,1053452 2778525 1244196 1386412 657183
122688,1053452 2778525 1244196 1386412 657183
122826,639371 416609 1431191 1206594 1838961
122862,361653 516411 991693 2823411 7889
123738,1413540 50682 354284 1326655 566734
123936,1496911 757521 1370899 2310939 241658
124188,1053542 823512 2778525 1053452 2778525
124399,381720 2020576 232709 265048 745343
124663,802795 702963 84446 999722 305683
124833,1053452 2778525 1244196 1386412 657183
125035,871171 2489151 2824481 727584 322999
125163,294513 275376 344656 709896 713739
125183,51471 174013 586315 813782 2027867
125749,1677080 189845 652373 666889 892702
125921,849354 271698 2232754 572494 1834881
126548,632086 1860035 596793 2040236 1053452
126643,225295 294267 340255 1182348 1150402
126771,2489959 388626 1686571 1240553 2165626
127238,1053452 2778525 1244196 1386412 657183
127260,143703 511859 944139 712761 1138157
127289,553190 2062914 189994 254514 1619764
127607,245316 186422 608437 1293194 1701076
128258,130913 885194 1327441 1328340 1941530
128444,611630 2113458 187134 1717731 2159134
128892,1869924 1377641 2701045 14184 366545
129287,142983 175163 1654632 1540118 188562
129582,93985 2615257 2277811 2778525 1241609
129765,1036024 286878 1746731 2002390 1678317
130419,2617904 2438886 1297827 1525639 996526
131287,2011808 189515 958256 1834434 1302734
131400,2663960 1998013 1851220 1271958 109498
131843,2579338 1867559 2490891 360803 162451
131876,2617034 1103144 240873 996006 2763546
132162,201304 461739 1282534 1553576 1650333
132303,2209198 2483847 1772723 360505 2510410
132458,1712221 159281 321361 603323 669207
133042,1053452 2778525 1244196 1386412 657183
133480,369243 1048951 1474873 1005319 2215787
134993,1053452 2778525 1244196 1386412 657183
135249,700112 22527 1557292 2004956 503733
135647,1716326 2829667 1176840 953742 755306
135701,1669483 1838929 2113248 1079784 966812
135905,1469095 1829050 55961 2807260 818888
136018,172995 503937 537701 533554 887776
136346,1193409 707286 1053452 2778525 1244196
136526,3236 1100806 497025 708563 1633656
136595,2037855 951143 486936 2268052 1162250
136741,41117 614433 2786773 1957151 337778
136883,1953846 873699 2051404 2280960 1616365
137168,137533 851312 1092014 2082900 2168744
137251,216319 739398 1074368 1811731 1981831
137295,1217458 34736 765122 1080711 293978
137522,817126 702095 1184893 162451 2492813
137940,848152 1193921 1982238 1358683 360684
138017,1134495 603719 2295473 460074 243727
138722,2625273 536047 31373 473865 238571
138977,90132 597044 942484 1179136 1255160
138982,2395026 389334 1832052 1821061 451431
139306,446374 2039263 2724925 1254609 2452583
139725,13742 80064 640860 808595 1929175
139968,94624 1475866 1869307 2277351 469140
140225,871141 1465313 1302933 2784642 2405911
140830,2139093 176021 1277973 1109255 1395757
141431,1053452 2778525 1244196 1386412 657183
141434,1113274 2072668 1153728 2258179 204693
141654,1830993 2824299 327098 611276 1241389
141923,712761 742946 1006488 1288102 1963799
142537,1053452 2778525 1244196 1386412 657183
142751,2331710 92454 260620 1151891 674072
142825,2469782 398948 1331926 2464914 813640
142969,274737 695501 779099 106209 265570
143178,1053452 2778525 1244196 1386412 657183
143537,54921 2297159 165949 180279 190827
144144,35677 1678882 2199800 126218 668131
144191,2367494 928461 360017 320601 227314
144636,1053452 2778525 1244196 1386412 657183
144643,2567676 360686 1969583 1284458 788344
144750,2200718 2468295 654736 387969 2808600
145381,1064821 108736 2704375 201659 248636
145533,2096295 1299900 802145 1490796 2002097
145734,129594 225295 1315281 1424636 2730135
145853,1212859 1822613 18121 2483847 2444635
146193,1053452 2778525 1244196 1386412 657183
146199,1626821 180094 2808334 285942 1414284
146286,1053452 2778525 1244196 1386412 657183
147516,677495 147895 772984 1026865 236575
147664,2760319 1230759 2185279 2193762 2053946
148342,1416758 347061 729006 1107948 1968512
148749,2536545 191129 375153 1735099 2471983
148981,808917 1098569 867559 453527 718372
149198,1053452 2778525 1244196 1386412 657183
149616,1053452 2778525 1244196 1386412 657183
150039,1241609 2385436 717127 1053452 2778525
150057,633995 930765 1854302 608593 2475227
150611,2291860 1092359 2672137 547298 1554513
150721,1845984 543576 1748738 258455 1837325
150852,1714028 1733101 777324 1171192 1495140
150854,409005 1658526 1196284 634667 664484
150858,1058822 1967674 1119495 2198329 526888
150949,687330 708480 781630 1783191 102963
150980,1410523 1301817 2106667 1759039 1027957
151024,323379 524445 869462 1161861 1747802
151528,1260615 292139 2654060 1676861 2687845
151666,1053452 2778525 1244196 1386412 657183
151707,123165 177756 326157 343924 468647
152067,2595436 197576 690121 563421 1818151
152831,545093 691757 1451081 2024921 6746
153486,1211561 281319 548067 2719617 18572
153970,202288 574620 159915 168617 221783
154279,464302 1081673 261467 1922257 1602277
154525,1496923 1263404 43417 2276727 2777243
154692,1542349 2292817 47063 410449 898541
155196,2198296 1420527 11271 1518440 1567416
155704,257339 1595312 479851 2770753 1293374
155734,1053452 2778525 1244196 1386412 657183
155750,2537098 493369 146576 530744 2714606
156207,140382 932573 963704 1505460 1914024
156682,146576 893555 1618057 2504182 960698
156731,1039838 875358 2270467 1431802 1459365
156890,1053452 2778525 1244196 1386412 657183
157018,652373 463683 2608109 2305730 2604240
157347,1097139 543296 1894914 1400498 1438606
157372,2055054 66803 72797 213579 1469095
157411,335937 1177572 1393685 43566 60981
157436,416435 187018 810776 1781580 1312678
158275,1053452 2778525 1244196 1386412 657183
158445,1053452 2778525 1244196 1386412 657183
158466,591501 1153715 938102 2681579 911727
158759,1702953 2279009 49053 357141 433180
158786,489036 704353 217741 383933 464302
158919,1053452 2778525 1244196 1386412 657183
158944,1053452 2778525 1244196 1386412 657183
159617,277482 408362 1984569 2466095 1520277
159701,160510 1133325 789186 1913021 87269
159921,361904 1062272 1589331 43449 189515
160502,2718899 233103 2735424 315122 1053452
160533,1627431 1781081 12498 1117998 1126449
160623,2647158 2332037 996279 1626047 2607738
161242,9240 1266870 333907 620547 19716
161521,2703132 2154874 1212126 746923 1304128
161612,986700 970741 2595899 1934473 17036
161662,1053452 2778525 1244196 1386412 657183
162063,636258 457552 2196249 2121298 178239
162457,211759 2790218 1597526 1926071 2092249
162510,1540118 2462072 2324189 1778233 2538956
162529,2068892 598644 1729871 1794461 944929
162564,2331715 2232458 1053452 2778525 1244196
162646,595572 2157757 422916 79531 207930
164126,1053452 2778525 1244196 1386412 657183
164502,1215867 2345556 1669221 2333097 471148
165095,183787 922351 1266798 1563520 1909288
166047,1053452 2778525 1244196 1386412 657183
166280,1834826 1734623 2769627 2205780 1616365
166546,1826292 1712700 407964 2503671 1695195
166998,910204 938429 166946 1781580 1770615
167169,1103928 1251081 686364 1670754 2146604
167292,2669239 1489997 191277 1061606 657384
167793,488088 969540 1201368 2141352 391745
167910,1338724 1516130 1537988 510461 439960
168003,802724 2505633 2459661 2777133 81348
168241,293528 1006390 1681931 2277810 1971790
168452,1507845 1172711 1111019 2121161 1952969
168573,1795584 2328018 2226823 931909 1765673
168880,1053452 2778525 1244196 1386412 657183
168971,1053452 2778525 1244196 1386412 657183
169437,801366 1575338 1065809 81051 1971634
169786,978475 39231 1132146 1996055 311882
170008,1370343 34424 68916 475443 527900
170333,202562 1977764 2149580 2519093 15029
170601,1353619 1040443 1830823 1393890 2464714
170611,1885671 1345405 426287 2386238 2352653
170666,2380306 2712481 2736269 1386412 2215624
171078,1053452 2778525 1244196 1386412 657183
171152,369497 476469 2698468 247719 2654810
171375,626563 919163 226784 804191 1378066
171516,1588612 563421 1386412 1853658 1570917
172325,1142930 169831 2465839 406562 2088876
172413,10807 84637 826987 561263 310141
172636,826075 261953 192552 424107 2296915
173125,2602816 1023713 734953 1780277 1856094
173245,1053452 2778525 1244196 1386412 657183
173555,771844 106575 2065947 882152 1087072
174181,403608 1250122 1329499 2022431 492340
174608,1609068 32783 751617 2675968 1297454
174882,1053452 2778525 1244196 1386412 657183
175027,53591 268879 476704 530492 893000
175162,1053452 2778525 1244196 1386412 657183
175344,1017542 1312678 1995925 2679398 178402
175369,1053452 2778525 1244196 1386412 657183
175546,61154 274172 414234 1106124 2435701
175644,310299 1144124 441674 1187038 104675
175696,1980515 667239 2631161 952978 1729913
176268,161806 133567 1143560 1728212 1714028
176638,1131928 1309221 1310795 2227564 2753850
177089,1053452 2778525 1244196 1386412 657183
177373,1023434 288342 2144494 2547597 1053452
178074,191129 375153 379025 440405 1447480
178588,1001627 2796643 1695664 627983 2608391
178902,41757 322381 490116 1308633 1639064
178946,2353944 2488811 2182715 2086041 472455
179637,402744 330951 2087707 1303564 2458178
179690,633335 1754615 443300 92714 1671183
179744,2696956 1442270 2530342 2700264 2730788
180411,1053452 2778525 1244196 1386412 657183
180693,782807 786572 799167 1707404 279484
180988,505969 1118121 1975716 223439 616584
181348,2270467 697880 846502 1672685 2654772
181413,15709 260243 906101 1164202 92693
181536,844968 1386881 1585640 1378503 1055642
181782,1302734 2686521 269069 1980214 2824357
182123,2396450 1746872 792815 2302140 2713642
182147,1289855 381947 766086 248669 1053452
182605,730568 2033631 2473129 1896057 1162595
182959,1422111 637137 60317 1240553 729312
183367,1856113 428225 1724333 706584 889842
183704,1053452 2778525 1244196 1386412 657183
183959,106516 209969 740285 839184 1763516
183987,425509 30761 904312 1078915 406033
184048,1053452 2778525 1244196 1386412 657183
184787,1286301 1373259 1535192 152013 1003655
185441,2018408 2366062 382276 415852 1205778
186401,882152 2706865 497682 2804607 1981457
186899,788416 1647934 2403426 147315 1640169
186960,1053452 2778525 1244196 1386412 657183
187284,1054771 254917 1052260 1186700 1419479
187935,181335 197514 2393600 353561 767808
187991,1417464 1515433 695501 779099 908474
188190,223177 792625 838615 878116 1372554
188906,1658526 2353541 1196284 1079601 2257516
189264,545879 424107 1240240 2171382 1805527
189295,825255 114354 357422 697236 764234
189309,562902 1027428 407378 936865 2137752
189335,1053452 2778525 1244196 1386412 657183
189401,2056406 1053452 2778525 1244196 1386412
189421,151102 2657866 1259382 2684398 828317
189470,2306713 2712481 1165605 1140869 278589
189719,1223431 2819853 586587 1122461 2329586
190315,1053452 2778525 1244196 1386412 657183
191220,1764860 2490735 2528784 1840914 2767091
191454,293796 2154774 2094271 1238924 1562592
